# timestamp,component_id,job_id,app_id,cores_up,cpu_enabled,user,nice,sys,idle,iowait,irq,softirq,steal,guest,guest_nice,hwintr_count,context_switches,processes,procs_running,procs_blocked,softirq_count,per_core_cpu_enabled,per_core_user,per_core_nice,per_core_sys,per_core_idle,per_core_iowait,per_core_irq,per_core_softirqd,per_core_steal,per_core_guest,per_core_guest_nice,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655318,4400238,10714288,0,2,1,1584058560,903,18655031,5022974473,1828509,0,46781,0,0,0,2276718770,1007920653,1349486,2,0,2310684041,"1,1","1692825,34387139","0,0","79925,258060","56534152,24530622","11729,7668","0,0","1735,432","0,0","0,0","0,0",09:00:AC:09:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:AC:09:00:00:56:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:AC:09:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:AC:09:00:00:56:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:AC:09:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:AC:09:00:00:56:1B:1A:63
1662655318,4400242,10714288,0,2,1,2186861614,0,8238518,4428910103,1660352,0,7078,0,0,0,2720368718,801511404,1001499,2,0,2812551649,"1,1","196297,578766","0,0","17808,15614","57048977,58533910","1571,935","0,0","743,152","0,0","0,0","0,0",09:00:EE:09:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:EE:09:00:00:56:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:EE:09:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:EE:09:00:00:56:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:EE:09:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:EE:09:00:00:56:1B:1A:63
1662655318,4400241,10714288,0,2,1,2183592512,0,10208289,4432153725,1477630,0,18904,0,0,0,2737699960,803177564,1007732,1,0,2820496478,"1,1","152465,40124898","0,0","43496,26880","57095879,19028540","2299,2859","0,0","806,187","0,0","0,0","0,0",09:00:F1:09:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:F1:09:00:00:56:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:F1:09:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:F1:09:00:00:56:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:F1:09:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:F1:09:00:00:56:1B:1A:63
1662655318,4400051,10714288,0,2,1,2621409582,0,56890397,3945673530,1886875,0,134682,0,0,0,3407382875,1154333136,1144337,1,0,3565695272,"1,1","733222,3933391","0,0","38143,102589","56531977,54960121","5247,137995","0,0","773,760","0,0","0,0","0,0",09:00:01:0A:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:01:0A:00:00:56:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:01:0A:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:01:0A:00:00:56:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:01:0A:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:01:0A:00:00:56:1B:1A:63
1662655318,4400050,10714288,0,2,1,2305554142,0,3220926,4316994016,717549,0,16301,0,0,0,2901331753,906328949,1044504,1,0,3055842618,"1,1","539007,23705804","0,0","21254,21927","57030643,35428336","3427,10310","0,0","369,54","0,0","0,0","0,0",09:00:1B:0A:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:1B:0A:00:00:56:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:1B:0A:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:1B:0A:00:00:56:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:1B:0A:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:1B:0A:00:00:56:1B:1A:63
1662655318,4400052,10714288,0,2,1,2285752049,0,32101709,4306902569,1846363,0,272392,0,0,0,3271760582,1524037376,1335944,1,0,3231797191,"1,1","1513027,34307012","0,0","94258,267075","56272815,24592657","7750,4320","0,0","1311,1907","0,0","0,0","0,0",09:00:DA:0A:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:DA:0A:00:00:56:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:DA:0A:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:DA:0A:00:00:56:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:DA:0A:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:DA:0A:00:00:56:1B:1A:63
1662655319,4400239,10714288,0,2,1,2212997307,0,6761355,4403604362,1680549,0,6526,0,0,0,2766077034,829092170,1027333,1,0,3001055162,"1,1","3200117,36368245","0,0","22077,58623","53817448,22717089","2959,7679","0,0","860,64","0,0","0,0","0,0",09:00:50:05:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:50:05:00:00:57:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:50:05:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:50:05:00:00:57:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:50:05:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:50:05:00:00:57:1B:1A:63
1662655319,4400245,10714288,0,2,1,2205840381,0,11727169,4405786291,1786359,0,28309,0,0,0,2758258538,832155181,1004073,3,0,2993644937,"1,1","1092954,30083536","0,0","21717,128794","55862742,28930411","2466,17410","0,0","860,118","0,0","0,0","0,0",09:00:75:07:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:75:07:00:00:57:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:75:07:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:75:07:00:00:57:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:75:07:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:75:07:00:00:57:1B:1A:63
1662655319,4400244,10714288,0,2,1,2213070379,0,8296407,4402923605,1760087,0,35139,0,0,0,2771422636,826799447,1025070,2,0,3019437563,"1,1","91131,25677477","0,0","39533,19626","56805316,33463070","3192,4741","0,0","833,106","0,0","0,0","0,0",09:00:F3:07:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:F3:07:00:00:57:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:F3:07:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:F3:07:00:00:57:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:F3:07:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:F3:07:00:00:57:1B:1A:63
1662655319,4400049,10714288,0,2,1,2439959379,0,8434331,4159114301,281567,0,22358,0,0,0,3017648393,860582918,1029220,2,0,3202792736,"1,1","396148,32414059","0,0","22477,36593","56500536,26548893","2535,2444","0,0","626,89","0,0","0,0","0,0",09:00:FC:07:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:FC:07:00:00:57:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:FC:07:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:FC:07:00:00:57:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:FC:07:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:FC:07:00:00:57:1B:1A:63
