# timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655318.001065,4400240,10714288,0,133550208,127811200,127583488,0,435264,0,152704,394368,132096,351040,20608,43328,0,0,0,0,0,0,112384,89344,377152,2578368,524864,2053504,95744,4928,0,0,0,66775104,1197248,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:29:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:29:04:00:00:56:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:29:04:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:29:04:00:00:56:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:29:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:29:04:00:00:56:1B:1A:63
1662655318.001125,4400243,10714288,0,133550144,127896064,127650496,0,437056,0,145728,397312,125056,352704,20672,44608,0,0,0,0,0,0,106368,89216,378816,2534016,506368,2027648,96448,4608,0,0,0,66775040,1076672,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:65:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:65:04:00:00:56:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:65:04:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:65:04:00:00:56:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:65:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:65:04:00:00:56:1B:1A:63
1662655318.001131,4400242,10714288,0,133550208,127892480,127669440,0,408064,0,153920,366464,132736,322368,21184,44096,0,0,0,0,0,0,113408,89088,349184,2529856,528896,2000960,96768,5120,0,0,0,66775104,1143040,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:6B:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:6B:04:00:00:56:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:6B:04:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:6B:04:00:00:56:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:6B:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:6B:04:00:00:56:1B:1A:63
1662655318.001156,4400049,10714288,0,133550208,127761600,127563584,0,438016,0,143616,397120,122176,352704,21440,44416,0,0,0,0,0,0,102464,89344,378624,2628544,553600,2074944,97152,3904,0,0,0,66775104,1173248,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:84:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:84:04:00:00:56:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:84:04:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:84:04:00:00:56:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:84:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:84:04:00:00:56:1B:1A:63
1662655318.001163,4400050,10714288,0,133550144,127601600,127558656,0,494656,0,144960,452608,124288,408576,20672,44032,0,0,0,0,0,0,103552,114880,436160,2659456,709248,1950208,97408,4480,0,0,0,66775040,1088896,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:8B:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:8B:04:00:00:56:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:8B:04:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:8B:04:00:00:56:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:8B:04:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:8B:04:00:00:56:1B:1A:63
1662655318.001288,4400027,10714288,0,133550208,127588224,127593408,0,484160,0,157312,440640,135744,396352,21568,44288,0,0,0,0,0,0,113856,91968,423680,2772672,756800,2015872,96640,4544,0,0,0,66775104,1264576,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:08:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:08:05:00:00:56:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:08:05:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:08:05:00:00:56:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:08:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:08:05:00:00:56:1B:1A:63
1662655318.001296,4400238,10714288,0,133550208,126202496,126485120,0,752576,0,150976,709696,130240,665280,20736,44416,0,0,0,0,0,0,108224,108992,694080,3338880,1034624,2304256,98688,4544,0,0,0,66775104,1508352,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:10:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:10:05:00:00:56:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:10:05:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:10:05:00:00:56:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:10:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:10:05:00:00:56:1B:1A:63
1662655318.001324,4400051,10714288,0,133550208,127435136,127467584,64,540864,0,161152,499072,140352,455680,20800,43392,0,0,0,0,0,0,120384,96192,482432,2808896,784896,2024000,97024,5120,0,0,0,66775104,1249024,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:2C:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:2C:05:00:00:56:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:2C:05:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:2C:05:00:00:56:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:2C:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:2C:05:00:00:56:1B:1A:63
1662655318.001475,4400047,10714288,0,133550208,127718400,127491648,0,417920,0,146816,374976,125376,331968,21440,43008,0,0,0,0,0,0,103936,89920,358592,2630912,525568,2105344,97600,4032,0,0,0,66775104,1120000,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:C3:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:C3:05:00:00:56:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:C3:05:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:C3:05:00:00:56:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:C3:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:C3:05:00:00:56:1B:1A:63
1662655318.001502,4400052,10714288,0,133550208,126197440,126415040,0,742400,0,167616,699840,146880,656576,20736,43264,0,0,0,0,0,0,125568,105920,684352,3248128,970176,2277952,98304,4928,0,0,0,66775104,1487104,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:DE:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:DE:05:00:00:56:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:DE:05:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:DE:05:00:00:56:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:DE:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:DE:05:00:00:56:1B:1A:63
1662655318.001512,4400048,10714288,0,133550208,127778048,127599168,0,404416,0,145664,364800,125120,320000,20544,44800,0,0,0,0,0,0,106816,89664,346048,2654784,572992,2081792,96640,4608,0,0,0,66775104,1150464,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:E8:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:E8:05:00:00:56:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:E8:05:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:E8:05:00:00:56:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:E8:05:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:E8:05:00:00:56:1B:1A:63
1662655318.001651,4400241,10714288,0,133550208,127734784,127523904,0,408448,0,152128,368512,131584,324288,20544,44224,0,0,0,0,0,0,113024,89152,350336,2628416,541312,2087104,97344,5056,0,0,0,66775104,1117440,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:73:06:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:73:06:00:00:56:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:73:06:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:73:06:00:00:56:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:73:06:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:73:06:00:00:56:1B:1A:63
1662655318.001751,4400026,10714288,0,133550208,127566080,127491648,0,485120,0,157952,443008,136512,375744,21440,67264,0,0,0,0,0,0,117568,91520,402560,2665216,665792,1999424,98112,4864,0,0,0,66775104,1108096,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:D7:06:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:D7:06:00:00:56:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:D7:06:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:D7:06:00:00:56:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:D7:06:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:D7:06:00:00:56:1B:1A:63
1662655318.001810,4400244,10714288,0,133550208,127784960,127525376,0,436416,0,153536,394624,132928,351808,20608,42816,0,0,0,0,0,0,112320,89088,378304,2550912,493248,2057664,96704,4928,0,0,0,66775104,1155968,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:12:07:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:12:07:00:00:56:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:12:07:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:12:07:00:00:56:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:12:07:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:12:07:00:00:56:1B:1A:63
1662655318.001813,4400245,10714288,0,133550208,127930304,127692096,0,405568,0,145280,364288,123904,320704,21376,43584,0,0,0,0,0,0,104704,89024,346752,2566016,513856,2052160,96896,4608,0,0,0,66775104,1098880,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:15:07:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:15:07:00:00:56:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:15:07:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:15:07:00:00:56:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:15:07:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:15:07:00:00:56:1B:1A:63
1662655318.002028,4400239,10714288,0,133550208,127825536,127593856,0,443264,0,152896,403904,132160,359104,20736,44800,0,0,0,0,0,0,113920,89472,384960,2555136,520128,2035008,95616,4928,0,0,0,66775104,1050688,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:EC:07:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:EC:07:00:00:56:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:EC:07:00:00:56:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:EC:07:00:00:56:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:EC:07:00:00:56:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:EC:07:00:00:56:1B:1A:63
1662655319.001073,4400239,10714288,0,133550208,127825088,127593472,0,443264,0,152896,403904,132160,359104,20736,44800,0,0,0,0,0,0,113920,89472,384960,2555200,520192,2035008,95680,4928,0,0,0,66775104,1050688,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:31:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:31:04:00:00:57:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:31:04:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:31:04:00:00:57:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:31:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:31:04:00:00:57:1B:1A:63
1662655319.001102,4400240,10714288,0,133550208,127811136,127583488,0,435264,0,152704,394368,132096,351040,20608,43328,0,0,0,0,0,0,112384,89344,377152,2578432,524928,2053504,95744,4928,0,0,0,66775104,1197248,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:4E:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:4E:04:00:00:57:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:4E:04:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:4E:04:00:00:57:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:4E:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:4E:04:00:00:57:1B:1A:63
1662655319.001162,4400243,10714288,0,133550144,127895936,127650496,0,437056,0,145728,397312,125056,352704,20672,44608,0,0,0,0,0,0,106368,89216,378816,2534144,506496,2027648,96448,4608,0,0,0,66775040,1076672,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:8A:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:8A:04:00:00:57:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:8A:04:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:8A:04:00:00:57:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:8A:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:8A:04:00:00:57:1B:1A:63
1662655319.001177,4400242,10714288,0,133550208,127893568,127670016,0,407296,0,153664,366144,132992,322560,20672,43584,0,0,0,0,0,0,112768,89088,349184,2529856,528896,2000960,96576,4928,0,0,0,66775104,1143040,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:99:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:99:04:00:00:57:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:99:04:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:99:04:00:00:57:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:99:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:99:04:00:00:57:1B:1A:63
1662655319.001193,4400049,10714288,0,133550208,127760512,127561728,0,436736,0,142912,396672,122240,352768,20672,43904,0,0,0,0,0,0,103808,89344,378624,2628352,553472,2074880,97024,4672,0,0,0,66775104,1173248,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:A9:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:A9:04:00:00:57:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:A9:04:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:A9:04:00:00:57:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:A9:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:A9:04:00:00:57:1B:1A:63
1662655319.001208,4400050,10714288,0,133550144,127601792,127558848,0,494656,0,144960,452608,124288,408576,20672,44032,0,0,0,0,0,0,103552,114880,436160,2659456,709248,1950208,97408,4480,0,0,0,66775040,1088896,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:B8:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:B8:04:00:00:57:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:B8:04:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:B8:04:00:00:57:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:B8:04:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:B8:04:00:00:57:1B:1A:63
1662655319.001332,4400027,10714288,0,133550208,127591424,127593984,0,481728,0,156160,439424,135552,396608,20608,42816,0,0,0,0,0,0,114432,91968,423680,2771200,755392,2015808,96512,4928,0,0,0,66775104,1264576,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:34:05:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:34:05:00:00:57:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:34:05:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:34:05:00:00:57:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:34:05:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:34:05:00:00:57:1B:1A:63
1662655319.001334,4400238,10714288,0,133550208,126202368,126484992,0,752576,0,150976,709696,130240,665280,20736,44416,0,0,0,0,0,0,108224,108992,694080,3338880,1034624,2304256,98688,4544,0,0,0,66775104,1508352,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:36:05:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:36:05:00:00:57:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:36:05:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:36:05:00:00:57:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:36:05:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:36:05:00:00:57:1B:1A:63
1662655319.001367,4400051,10714288,0,133550208,127435072,127467520,64,540864,0,161152,499072,140352,455680,20800,43392,0,0,0,0,0,0,120384,96192,482432,2808896,784896,2024000,96896,5120,0,0,0,66775104,1249024,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:57:05:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:57:05:00:00:57:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:57:05:00:00:57:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:57:05:00:00:57:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:57:05:00:00:57:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:57:05:00:00:57:1B:1A:63
