# timestamp,component_id,job_id,app_id,cores_up,cpu_enabled,user,nice,sys,idle,iowait,irq,softirq,steal,guest,guest_nice,hwintr_count,context_switches,processes,procs_running,procs_blocked,softirq_count,per_core_cpu_enabled,per_core_user,per_core_nice,per_core_sys,per_core_idle,per_core_iowait,per_core_irq,per_core_softirqd,per_core_steal,per_core_guest,per_core_guest_nice,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655464.002265,4400052,10714291,0,2,1,2285770937,0,32109105,4308508593,1848605,0,272448,0,0,0,3272908775,1525958811,1337114,2,0,3232240574,1,1,1513113,34307292,0,0,94337,267181,56287191,24606847,7766,4341,0,0,1315,1907,0,0,0,0,0,0,09:00:D9:08:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:D9:08:00:00:E8:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:D9:08:00:00:E8:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:D9:08:00:00:E8:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:D9:08:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:D9:08:00:00:E8:1B:1A:63
1662655464.002274,4400238,10714291,0,2,1,1584079324,903,18662475,5024579835,1829589,0,46826,0,0,0,2277832456,1009724244,1350674,2,0,2311161907,1,1,1692855,34387309,0,0,80014,258150,56548578,24544939,11738,7678,0,0,1735,432,0,0,0,0,0,0,09:00:E2:08:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:E2:08:00:00:E8:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:E2:08:00:00:E8:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:E2:08:00:00:E8:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:E2:08:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:E2:08:00:00:E8:1B:1A:63
1662655464.002343,4400050,10714291,0,2,1,2305572852,0,3228266,4318598487,721260,0,16352,0,0,0,2902397475,908066747,1045673,2,0,3056283921,1,1,539178,23706070,0,0,21332,22011,57044940,35442545,3433,10338,0,0,371,56,0,0,0,0,0,0,09:00:27:09:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:27:09:00:00:E8:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:27:09:00:00:E8:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:27:09:00:00:E8:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:27:09:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:27:09:00:00:E8:1B:1A:63
1662655464.002416,4400240,10714291,0,2,1,2213105019,0,9450474,4404728648,1814745,0,19827,0,0,0,2772742510,825971736,1033072,2,0,3045187465,1,1,207903,23085589,0,0,55846,45958,56718718,36039840,2635,20926,0,0,888,306,0,0,0,0,0,0,09:00:70:09:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:70:09:00:00:E8:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:70:09:00:00:E8:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:70:09:00:00:E8:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:70:09:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:70:09:00:00:E8:1B:1A:63
1662655464.002506,4400245,10714291,0,2,1,2205856585,0,11734426,4407384397,1788051,0,28352,0,0,0,2759322527,833915831,1005243,1,0,2994068737,1,1,1093036,30083772,0,0,21777,128893,55877033,28944553,2497,17435,0,0,861,118,0,0,0,0,0,0,09:00:CA:09:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:CA:09:00:00:E8:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:CA:09:00:00:E8:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:CA:09:00:00:E8:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:CA:09:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:CA:09:00:00:E8:1B:1A:63
1662655464.002907,4400244,10714291,0,2,1,2213086754,0,8303574,4404521913,1761383,0,35194,0,0,0,2772472593,828503909,1026244,2,0,3019899926,1,1,91162,25677485,0,0,39619,19687,56819631,33477461,3210,4756,0,0,834,108,0,0,0,0,0,0,09:00:5B:0B:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:5B:0B:00:00:E8:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:5B:0B:00:00:E8:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:5B:0B:00:00:E8:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:5B:0B:00:00:E8:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:5B:0B:00:00:E8:1B:1A:63
1662655465.001699,4400239,10714291,0,2,1,2213018378,0,6768402,4405208179,1682671,0,6589,0,0,0,2767142788,830804984,1028543,2,0,3001534079,1,1,3200180,36368534,0,0,22192,58676,53831797,22731272,2980,7725,0,0,864,68,0,0,0,0,0,0,09:00:A3:06:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:A3:06:00:00:E9:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:A3:06:00:00:E9:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:A3:06:00:00:E9:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:A3:06:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:A3:06:00:00:E9:1B:1A:63
1662655465.001763,4400047,10714291,0,2,1,2386623497,0,8335620,4230626070,1471340,0,24928,0,0,0,2959269555,866111114,1008604,2,0,3091490189,1,1,1493484,21971703,0,0,24611,146362,55709820,37030573,852,25335,0,0,1095,125,0,0,0,0,0,0,09:00:E3:06:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:E3:06:00:00:E9:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:E3:06:00:00:E9:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:E3:06:00:00:E9:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:E3:06:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:E3:06:00:00:E9:1B:1A:63
1662655465.001815,4400241,10714291,0,2,1,2183609399,0,10215533,4433774394,1478619,0,18955,0,0,0,2738799829,804970978,1008911,1,0,2820958935,1,1,152474,40124903,0,0,43534,26942,57110459,19043154,2299,2872,0,0,814,187,0,0,0,0,0,0,09:00:17:07:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:17:07:00:00:E9:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:17:07:00:00:E9:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:17:07:00:00:E9:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:17:07:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:17:07:00:00:E9:1B:1A:63
1662655465.001892,4400048,10714291,0,2,1,2386874132,0,8083493,4230656765,1506992,0,21343,0,0,0,2961348448,862897375,1010099,3,0,3098578463,1,1,681770,29601757,0,0,29990,46738,56472433,29476699,3917,59877,0,0,1417,114,0,0,0,0,0,0,09:00:64:07:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:64:07:00:00:E9:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:64:07:00:00:E9:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:64:07:00:00:E9:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:64:07:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:64:07:00:00:E9:1B:1A:63
1662655465.001923,4400243,10714291,0,2,1,2213081860,0,7231794,4404620105,1873006,0,22707,0,0,0,2764732101,821882232,1030710,2,0,3001213941,1,1,1886431,38339067,0,0,33876,132835,55086305,20704210,4716,7347,0,0,1523,126,0,0,0,0,0,0,09:00:83:07:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:83:07:00:00:E9:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:83:07:00:00:E9:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:83:07:00:00:E9:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:83:07:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:83:07:00:00:E9:1B:1A:63
1662655465.001936,4400049,10714291,0,2,1,2439978069,0,8441760,4160721830,282489,0,22401,0,0,0,3018702181,862295706,1030393,2,0,3203236091,1,1,396291,32414221,0,0,22577,36679,56514846,26563241,2540,2445,0,0,626,90,0,0,0,0,0,0,09:00:90:07:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:90:07:00:00:E9:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:90:07:00:00:E9:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:90:07:00:00:E9:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:90:07:00:00:E9:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:90:07:00:00:E9:1B:1A:63
