# darshan log version: 3.21
# compression method: ZLIB
# exe: /projects/ovis/omar/stria_run/HACC-IO/hacc_io 5000000 /projects/ovis/tmp/darshan
# uid: 99066
# jobid: 10764593
# start_time: 1663011113
# start_time_asci: Mon Sep 12 13:31:53 2022
# end_time: 1663011434
# end_time_asci: Mon Sep 12 13:37:14 2022
# nprocs: 512
# run time: 322
# metadata: lib_ver = 3.4.0
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 306 bytes (compressed)
# record table: 34362 bytes (compressed)
# POSIX module: 91999 bytes (compressed), ver=4
# STDIO module: 58 bytes (compressed), ver=2
# DXT_POSIX module: 160351 bytes (compressed), ver=1
# HEATMAP module: 53192 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/sys/kernel/debug/tracing	tracefs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/home/spwalto	nfs
# mount entry:	/root_ro_nfs	nfs
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/projects	nfs
# mount entry:	/lustre	lustre
# mount entry:	/beeond	xfs
# mount entry:	/hpcart	nfs
# mount entry:	/home	nfs
# mount entry:	/dev	devtmpfs
# mount entry:	/opt	nfs
# mount entry:	/	overlay

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 5857810700580566174, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000512.data
# DXT, rank: 0, hostname: st45
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write        0        25165824        20000000      6.6387      6.6426
 X_POSIX       0  write        1        45165824        20000000      6.6426      6.6465
 X_POSIX       0  write        2        65165824        20000000      6.6465      6.6504
 X_POSIX       0  write        3        85165824        20000000      6.6504      6.6542
 X_POSIX       0  write        4       105165824        20000000      6.6543      6.6581
 X_POSIX       0  write        5       125165824        20000000      6.6581      6.6620
 X_POSIX       0  write        6       145165824        20000000      6.6620      6.6658
 X_POSIX       0  write        7       165165824        40000000      6.6659      6.6736
 X_POSIX       0  write        8       205165824        10000000      6.6736      6.6756
 X_POSIX       0  write        9               0        25165824      6.6756      6.6805
 X_POSIX       0   read        0               0        25165824    242.1947    242.5098
 X_POSIX       0   read        1        25165824        20000000    242.5113    247.7346
 X_POSIX       0   read        2        45165824        20000000    247.7347    254.2606
 X_POSIX       0   read        3        65165824        20000000    254.2607    286.9059
 X_POSIX       0   read        4        85165824        20000000    286.9060    289.8026
 X_POSIX       0   read        5       105165824        20000000    289.8027    292.8626
 X_POSIX       0   read        6       125165824        20000000    292.8627    298.7989
 X_POSIX       0   read        7       145165824        20000000    298.7990    302.1916
 X_POSIX       0   read        8       165165824        40000000    302.1917    305.8232
 X_POSIX       0   read        9       205165824        10000000    305.8233    305.9079

# DXT, file_id: 9859995185289467732, file_name: /projects/ovis/tmp/darshan-Part00000001-of-00000512.data
# DXT, rank: 1, hostname: st45
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0        25165824        20000000     34.1514     34.1555
 X_POSIX       1  write        1        45165824        20000000     34.1556     34.1595
 X_POSIX       1  write        2        65165824        20000000     34.1596     34.1634
 X_POSIX       1  write        3        85165824        20000000     34.1635     34.1674
 X_POSIX       1  write        4       105165824        20000000     34.1674     34.1714
 X_POSIX       1  write        5       125165824        20000000     34.1714     34.1753
 X_POSIX       1  write        6       145165824        20000000     34.1753     34.1792
 X_POSIX       1  write        7       165165824        40000000     34.1793     34.1870
 X_POSIX       1  write        8       205165824        10000000     34.1871     34.1891
 X_POSIX       1  write        9               0        25165824     34.1891     34.1940
 X_POSIX       1   read        0               0        25165824    105.3748    105.3813
 X_POSIX       1   read        1        25165824        20000000    108.2880    108.2932
 X_POSIX       1   read        2        45165824        20000000    108.2933    108.2984
 X_POSIX       1   read        3        65165824        20000000    108.2984    108.3035
 X_POSIX       1   read        4        85165824        20000000    108.3036    108.3087
 X_POSIX       1   read        5       105165824        20000000    108.3088    108.3138
 X_POSIX       1   read        6       125165824        20000000    108.3139    108.3190
 X_POSIX       1   read        7       145165824        20000000    108.3190    108.3239
 X_POSIX       1   read        8       165165824        40000000    108.3240    108.3341
 X_POSIX       1   read        9       205165824        10000000    108.3341    108.3366

# DXT, file_id: 11610747898245933209, file_name: /projects/ovis/tmp/darshan-Part00000002-of-00000512.data
# DXT, rank: 2, hostname: st45
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0        25165824        20000000     58.1443     58.3974
 X_POSIX       2  write        1        45165824        20000000     58.3975     58.6376
 X_POSIX       2  write        2        65165824        20000000     58.6377     58.8975
 X_POSIX       2  write        3        85165824        20000000     58.8976     59.1574
 X_POSIX       2  write        4       105165824        20000000     59.1575     59.3978
 X_POSIX       2  write        5       125165824        20000000     59.3979     59.6975
 X_POSIX       2  write        6       145165824        20000000     59.6975     60.1976
 X_POSIX       2  write        7       165165824        40000000     60.1976     61.2176
 X_POSIX       2  write        8       205165824        10000000     61.2176     61.4775
 X_POSIX       2  write        9               0        25165824     61.4775     62.1175
 X_POSIX       2   read        0               0        25165824    137.0523    137.0618
 X_POSIX       2   read        1        25165824        20000000    139.6348    139.6401
 X_POSIX       2   read        2        45165824        20000000    139.6402    139.6453
 X_POSIX       2   read        3        65165824        20000000    139.6453    139.6504
 X_POSIX       2   read        4        85165824        20000000    139.6504    139.6556
 X_POSIX       2   read        5       105165824        20000000    139.6557    139.6623
 X_POSIX       2   read        6       125165824        20000000    139.6623    139.6699
 X_POSIX       2   read        7       145165824        20000000    139.6699    139.6771
 X_POSIX       2   read        8       165165824        40000000    139.6772    139.6917
 X_POSIX       2   read        9       205165824        10000000    139.6917    139.6955

# DXT, file_id: 9268848760574288033, file_name: /projects/ovis/tmp/darshan-Part00000003-of-00000512.data
# DXT, rank: 3, hostname: st45
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0        25165824        20000000     23.7086     23.7125
 X_POSIX       3  write        1        45165824        20000000     23.7126     23.7167
 X_POSIX       3  write        2        65165824        20000000     23.7167     23.7206
 X_POSIX       3  write        3        85165824        20000000     23.7206     23.7245
 X_POSIX       3  write        4       105165824        20000000     23.7246     23.7286
 X_POSIX       3  write        5       125165824        20000000     23.7286     23.7326
 X_POSIX       3  write        6       145165824        20000000     23.7327     23.7380
 X_POSIX       3  write        7       165165824        40000000     23.7381     23.7487
 X_POSIX       3  write        8       205165824        10000000     23.7488     23.7514
 X_POSIX       3  write        9               0        25165824     23.7515     23.7581
 X_POSIX       3   read        0               0        25165824     91.5862    107.7668
 X_POSIX       3   read        1        25165824        20000000    110.8406    123.4282
 X_POSIX       3   read        2        45165824        20000000    123.4284    139.6618
 X_POSIX       3   read        3        65165824        20000000    139.6619    150.8238
 X_POSIX       3   read        4        85165824        20000000    150.8239    157.8188
 X_POSIX       3   read        5       105165824        20000000    157.8189    162.6890
 X_POSIX       3   read        6       125165824        20000000    162.6891    173.4312
 X_POSIX       3   read        7       145165824        20000000    173.4313    197.5116
 X_POSIX       3   read        8       165165824        40000000    197.5117    221.0260
 X_POSIX       3   read        9       205165824        10000000    221.0261    223.9805

# DXT, file_id: 7407587191444196197, file_name: /projects/ovis/tmp/darshan-Part00000004-of-00000512.data
# DXT, rank: 4, hostname: st45
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0        25165824        20000000     45.8826     45.8866
 X_POSIX       4  write        1        45165824        20000000     45.8867     45.8906
 X_POSIX       4  write        2        65165824        20000000     45.8907     45.8945
 X_POSIX       4  write        3        85165824        20000000     45.8945     45.8985
 X_POSIX       4  write        4       105165824        20000000     45.8985     45.9024
 X_POSIX       4  write        5       125165824        20000000     45.9024     45.9072
 X_POSIX       4  write        6       145165824        20000000     45.9072     45.9690
 X_POSIX       4  write        7       165165824        40000000     45.9690     46.5978
 X_POSIX       4  write        8       205165824        10000000     46.5979     46.7180
 X_POSIX       4  write        9               0        25165824     46.7181     47.0976
 X_POSIX       4   read        0               0        25165824    147.2256    151.2271
 X_POSIX       4   read        1        25165824        20000000    151.5010    162.9015
 X_POSIX       4   read        2        45165824        20000000    162.9016    183.0122
 X_POSIX       4   read        3        65165824        20000000    183.0122    190.5269
 X_POSIX       4   read        4        85165824        20000000    190.5270    197.8264
 X_POSIX       4   read        5       105165824        20000000    197.8264    258.7199
 X_POSIX       4   read        6       125165824        20000000    258.7200    263.9237
 X_POSIX       4   read        7       145165824        20000000    263.9238    267.5478
 X_POSIX       4   read        8       165165824        40000000    267.5479    272.2546
 X_POSIX       4   read        9       205165824        10000000    272.2547    274.0820

# DXT, file_id: 11179830577371158540, file_name: /projects/ovis/tmp/darshan-Part00000005-of-00000512.data
# DXT, rank: 5, hostname: st45
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0        25165824        20000000     73.6912     74.7473
 X_POSIX       5  write        1        45165824        20000000     74.7475     76.3974
 X_POSIX       5  write        2        65165824        20000000     76.3975     77.9773
 X_POSIX       5  write        3        85165824        20000000     77.9774     79.7974
 X_POSIX       5  write        4       105165824        20000000     79.7974     81.3974
 X_POSIX       5  write        5       125165824        20000000     81.3975     84.0673
 X_POSIX       5  write        6       145165824        20000000     84.0674     86.2174
 X_POSIX       5  write        7       165165824        40000000     86.2174     90.1074
 X_POSIX       5  write        8       205165824        10000000     90.1074     91.6274
