# darshan log version: 3.21
# compression method: ZLIB
# exe: /projects/ovis/omar/stria_run/HACC-IO/hacc_io 5000000 /projects/ovis/tmp/darshan
# uid: 99066
# jobid: 10714341
# start_time: 1662661505
# start_time_asci: Thu Sep  8 12:25:05 2022
# end_time: 1662662593
# end_time_asci: Thu Sep  8 12:43:13 2022
# nprocs: 512
# run time: 1089
# metadata: lib_ver = 3.4.0
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 309 bytes (compressed)
# record table: 34362 bytes (compressed)
# POSIX module: 93447 bytes (compressed), ver=4
# STDIO module: 58 bytes (compressed), ver=2
# DXT_POSIX module: 164546 bytes (compressed), ver=1
# HEATMAP module: 71529 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/sys/kernel/debug/tracing	tracefs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/home/spwalto	nfs
# mount entry:	/root_ro_nfs	nfs
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/projects	nfs
# mount entry:	/lustre	lustre
# mount entry:	/beeond	xfs
# mount entry:	/hpcart	nfs
# mount entry:	/home	nfs
# mount entry:	/dev	devtmpfs
# mount entry:	/opt	nfs
# mount entry:	/	overlay

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 5857810700580566174, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000512.data
# DXT, rank: 0, hostname: st26
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        1        45165824        20000000      0.4323      0.4365
 X_POSIX       4  write        2        65165824        20000000      0.4366      0.4408
 X_POSIX       4  write        3        85165824        20000000      0.4409      0.4449
 X_POSIX       4  write        4       105165824        20000000      0.4450      0.4491
 X_POSIX       4  write        5       125165824        20000000      0.4492      0.4532
 X_POSIX       4  write        6       145165824        20000000      0.4532      0.4574
 X_POSIX       4  write        7       165165824        40000000      0.4574      0.4658
 X_POSIX       4  write        8       205165824        10000000      0.4659      0.4679
 X_POSIX       4  write        9               0        25165824      0.4679      0.4729
 X_POSIX       4   read        0               0        25165824    185.6159    185.6255
 X_POSIX       4   read        1        25165824        20000000    186.2683    186.2760
 X_POSIX       4   read        2        45165824        20000000    186.2761    186.2837
 X_POSIX       4   read        3        65165824        20000000    186.2838    186.2911
 X_POSIX       4   read        4        85165824        20000000    186.2912    186.2986
 X_POSIX       4   read        5       105165824        20000000    186.2986    186.3061
 X_POSIX       4   read        6       125165824        20000000    186.3061    186.3137
 X_POSIX       4   read        7       145165824        20000000    186.3138    186.3211
 X_POSIX       4   read        8       165165824        40000000    186.3211    186.3362
 X_POSIX       4   read        9       205165824        10000000    186.3363    186.3400

# DXT, file_id: 11179830577371158540, file_name: /projects/ovis/tmp/darshan-Part00000005-of-00000512.data
# DXT, rank: 5, hostname: st26
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0        25165824        20000000      0.4541      0.4583
 X_POSIX       5  write        1        45165824        20000000      0.4584      0.4628
 X_POSIX       5  write        2        65165824        20000000      0.4628      0.4668
 X_POSIX       5  write        3        85165824        20000000      0.4669      0.4708
 X_POSIX       5  write        4       105165824        20000000      0.4709      0.4749
 X_POSIX       5  write        5       125165824        20000000      0.4750      0.4789
 X_POSIX       5  write        6       145165824        20000000      0.4789      0.4828
 X_POSIX       5  write        7       165165824        40000000      0.4828      0.4906
 X_POSIX       5  write        8       205165824        10000000      0.4906      0.4926
 X_POSIX       5  write        9               0        25165824      0.4926      0.4975
 X_POSIX       5   read        0               0        25165824    105.2878    105.2972
 X_POSIX       5   read        1        25165824        20000000    106.4052    106.4125
 X_POSIX       5   read        2        45165824        20000000    106.4126    106.4200
 X_POSIX       5   read        3        65165824        20000000    106.4201    106.4275
 X_POSIX       5   read        4        85165824        20000000    106.4276    106.4349
 X_POSIX       5   read        5       105165824        20000000    106.4350    106.4423
 X_POSIX       5   read        6       125165824        20000000    106.4423    106.4497
 X_POSIX       5   read        7       145165824        20000000    106.4497    106.4570
 X_POSIX       5   read        8       165165824        40000000    106.4571    106.4714
 X_POSIX       5   read        9       205165824        10000000    106.4714    106.4750

# DXT, file_id: 10187435489905314868, file_name: /projects/ovis/tmp/darshan-Part00000006-of-00000512.data
# DXT, rank: 6, hostname: st26
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0        25165824        20000000     36.0114     36.3866
 X_POSIX       6  write        1        45165824        20000000     36.3867     36.7666
 X_POSIX       6  write        2        65165824        20000000     36.7666     37.1466
 X_POSIX       6  write        3        85165824        20000000     37.1467     37.5267
 X_POSIX       6  write        4       105165824        20000000     37.5267     37.9067
 X_POSIX       6  write        5       125165824        20000000     37.9067     38.3064
 X_POSIX       6  write        6       145165824        20000000     38.3064     38.6864
 X_POSIX       6  write        7       165165824        40000000     38.6865     40.0365
 X_POSIX       6  write        8       205165824        10000000     40.0365     40.4065
 X_POSIX       6  write        9               0        25165824     40.4065     40.8865
 X_POSIX       6   read        0               0        25165824    185.3642    185.3708
 X_POSIX       6   read        1        25165824        20000000    185.7204    185.7262
 X_POSIX       6   read        2        45165824        20000000    185.7262    185.7331
 X_POSIX       6   read        3        65165824        20000000    185.7332    185.7399
 X_POSIX       6   read        4        85165824        20000000    185.7400    185.7472
 X_POSIX       6   read        5       105165824        20000000    185.7473    185.7546
 X_POSIX       6   read        6       125165824        20000000    185.7547    185.7621
 X_POSIX       6   read        7       145165824        20000000    185.7621    185.7690
 X_POSIX       6   read        8       165165824        40000000    185.7690    185.7834
 X_POSIX       6   read        9       205165824        10000000    185.7835    185.7865

# DXT, file_id: 6286712901972647263, file_name: /projects/ovis/tmp/darshan-Part00000007-of-00000512.data
# DXT, rank: 7, hostname: st26
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0        25165824        20000000     55.5299     57.1162
 X_POSIX       7  write        1        45165824        20000000     57.1163     59.1162
 X_POSIX       7  write        2        65165824        20000000     59.1162     60.7362
 X_POSIX       7  write        3        85165824        20000000     60.7362     62.8762
 X_POSIX       7  write        4       105165824        20000000     62.8762     64.9362
 X_POSIX       7  write        5       125165824        20000000     64.9362     68.0862
 X_POSIX       7  write        6       145165824        20000000     68.0863     70.8262
 X_POSIX       7  write        7       165165824        40000000     70.8262     78.2962
