# darshan log version: 3.21
# compression method: ZLIB
# exe: /projects/ovis/omar/stria_run/HACC-IO/hacc_io 10000000 /projects/ovis/tmp/darshan
# uid: 99066
# jobid: 10764617
# start_time: 1663021179
# start_time_asci: Mon Sep 12 16:19:39 2022
# end_time: 1663021998
# end_time_asci: Mon Sep 12 16:33:18 2022
# nprocs: 512
# run time: 820
# metadata: lib_ver = 3.4.0
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 306 bytes (compressed)
# record table: 34362 bytes (compressed)
# POSIX module: 92720 bytes (compressed), ver=4
# STDIO module: 58 bytes (compressed), ver=2
# DXT_POSIX module: 173595 bytes (compressed), ver=1
# HEATMAP module: 109051 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/sys/kernel/debug/tracing	tracefs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/home/spwalto	nfs
# mount entry:	/root_ro_nfs	nfs
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/projects	nfs
# mount entry:	/lustre	lustre
# mount entry:	/beeond	xfs
# mount entry:	/hpcart	nfs
# mount entry:	/home	nfs
# mount entry:	/dev	devtmpfs
# mount entry:	/opt	nfs
# mount entry:	/	overlay

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 5857810700580566174, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000512.data
# DXT, rank: 0, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4   read        3       105165824        40000000    469.8471    535.3146
 X_POSIX       4   read        4       145165824        40000000    535.3147    554.5956
 X_POSIX       4   read        5       185165824        40000000    554.5957    675.6451
 X_POSIX       4   read        6       225165824        40000000    675.6452    693.3467
 X_POSIX       4   read        7       265165824        40000000    693.3468    746.7879
 X_POSIX       4   read        8       305165824        80000000    746.7880    779.5960
 X_POSIX       4   read        9       385165824        20000000    779.5961    784.9786

# DXT, file_id: 11179830577371158540, file_name: /projects/ovis/tmp/darshan-Part00000005-of-00000512.data
# DXT, rank: 5, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0        25165824        40000000      8.1926     19.8543
 X_POSIX       5  write        1        65165824        40000000     19.8544     48.8143
 X_POSIX       5  write        2       105165824        40000000     48.8144     78.8244
 X_POSIX       5  write        3       145165824        40000000     78.8244    107.9143
 X_POSIX       5  write        4       185165824        40000000    107.9144    137.2143
 X_POSIX       5  write        5       225165824        40000000    137.2145    165.1843
 X_POSIX       5  write        6       265165824        40000000    165.1845    191.3943
 X_POSIX       5  write        7       305165824        80000000    191.3944    241.4944
 X_POSIX       5  write        8       385165824        20000000    241.4945    253.0044
 X_POSIX       5  write        9               0        25165824    253.0045    267.0644
 X_POSIX       5   read        0               0        25165824    328.6498    334.9314
 X_POSIX       5   read        1        25165824        40000000    335.3418    374.7932
 X_POSIX       5   read        2        65165824        40000000    374.7933    478.1747
 X_POSIX       5   read        3       105165824        40000000    478.1748    534.5354
 X_POSIX       5   read        4       145165824        40000000    534.5355    553.4036
 X_POSIX       5   read        5       185165824        40000000    553.4037    605.3723
 X_POSIX       5   read        6       225165824        40000000    605.3724    656.6573
 X_POSIX       5   read        7       265165824        40000000    656.6574    699.7904
 X_POSIX       5   read        8       305165824        80000000    699.7905    731.0025
 X_POSIX       5   read        9       385165824        20000000    731.0026    772.7994

# DXT, file_id: 10187435489905314868, file_name: /projects/ovis/tmp/darshan-Part00000006-of-00000512.data
# DXT, rank: 6, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0        25165824        40000000     24.6239     55.8140
 X_POSIX       6  write        1        65165824        40000000     55.8141     85.2940
 X_POSIX       6  write        2       105165824        40000000     85.2941    113.9440
 X_POSIX       6  write        3       145165824        40000000    113.9441    143.1840
 X_POSIX       6  write        4       185165824        40000000    143.1841    170.3240
 X_POSIX       6  write        5       225165824        40000000    170.3241    196.5940
 X_POSIX       6  write        6       265165824        40000000    196.5941    221.7740
 X_POSIX       6  write        7       305165824        80000000    221.7741    268.6640
 X_POSIX       6  write        8       385165824        20000000    268.6641    277.1240
 X_POSIX       6  write        9               0        25165824    277.1241    284.0240
 X_POSIX       6   read        0               0        25165824    329.6725    336.8041
 X_POSIX       6   read        1        25165824        40000000    337.1313    366.5116
 X_POSIX       6   read        2        65165824        40000000    366.5117    417.0585
 X_POSIX       6   read        3       105165824        40000000    417.0586    473.9327
 X_POSIX       6   read        4       145165824        40000000    473.9328    537.9477
 X_POSIX       6   read        5       185165824        40000000    537.9478    569.7616
 X_POSIX       6   read        6       225165824        40000000    569.7617    575.6915
 X_POSIX       6   read        7       265165824        40000000    575.6916    601.1912
 X_POSIX       6   read        8       305165824        80000000    601.1913    695.9765
 X_POSIX       6   read        9       385165824        20000000    695.9766    765.0183

# DXT, file_id: 6286712901972647263, file_name: /projects/ovis/tmp/darshan-Part00000007-of-00000512.data
# DXT, rank: 7, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0        25165824        40000000     30.6417     62.3040
 X_POSIX       7  write        1        65165824        40000000     62.3041     91.6140
 X_POSIX       7  write        2       105165824        40000000     91.6141    119.9240
 X_POSIX       7  write        3       145165824        40000000    119.9241    148.8541
 X_POSIX       7  write        4       185165824        40000000    148.8542    176.2040
 X_POSIX       7  write        5       225165824        40000000    176.2041    202.4940
 X_POSIX       7  write        6       265165824        40000000    202.4941    227.0440
 X_POSIX       7  write        7       305165824        80000000    227.0441    272.7440
 X_POSIX       7  write        8       385165824        20000000    272.7441    279.6840
 X_POSIX       7  write        9               0        25165824    279.6841    285.7040
 X_POSIX       7   read        0               0        25165824    329.6725    336.8517
 X_POSIX       7   read        1        25165824        40000000    337.1670    408.8696
 X_POSIX       7   read        2        65165824        40000000    408.8697    448.0293
 X_POSIX       7   read        3       105165824        40000000    448.0294    479.4428
 X_POSIX       7   read        4       145165824        40000000    479.4428    631.8826
 X_POSIX       7   read        5       185165824        40000000    631.8827    755.1572
 X_POSIX       7   read        6       225165824        40000000    755.1573    770.9610
 X_POSIX       7   read        7       265165824        40000000    770.9611    784.9918
 X_POSIX       7   read        8       305165824        80000000    784.9919    792.8537
 X_POSIX       7   read        9       385165824        20000000    792.8538    796.8253

# DXT, file_id: 5000526911478705950, file_name: /projects/ovis/tmp/darshan-Part00000008-of-00000512.data
# DXT, rank: 8, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       8  write        0        25165824        40000000     19.8586     48.7642
 X_POSIX       8  write        1        65165824        40000000     48.7643     78.7142
 X_POSIX       8  write        2       105165824        40000000     78.7143    107.8342
 X_POSIX       8  write        3       145165824        40000000    107.8343    137.0942
 X_POSIX       8  write        4       185165824        40000000    137.0943    164.8742
 X_POSIX       8  write        5       225165824        40000000    164.8743    191.1542
 X_POSIX       8  write        6       265165824        40000000    191.1543    217.0143
 X_POSIX       8  write        7       305165824        80000000    217.0144    264.4742
 X_POSIX       8  write        8       385165824        20000000    264.4743    274.1542
 X_POSIX       8  write        9               0        25165824    274.1543    282.2642
 X_POSIX       8   read        0               0        25165824    331.6329    338.2594
 X_POSIX       8   read        1        25165824        40000000    338.7856    428.6551
 X_POSIX       8   read        2        65165824        40000000    428.6552    486.3657
 X_POSIX       8   read        3       105165824        40000000    486.3658    533.4910
 X_POSIX       8   read        4       145165824        40000000    533.4911    587.1513
 X_POSIX       8   read        5       185165824        40000000    587.1514    594.9661
 X_POSIX       8   read        6       225165824        40000000    594.9662    612.1834
 X_POSIX       8   read        7       265165824        40000000    612.1835    637.7450
 X_POSIX       8   read        8       305165824        80000000    637.7451    710.8594
 X_POSIX       8   read        9       385165824        20000000    710.8595    720.2423

# DXT, file_id: 18117076624587344986, file_name: /projects/ovis/tmp/darshan-Part00000009-of-00000512.data
# DXT, rank: 9, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       9  write        0        25165824        40000000      0.3734      0.3815
 X_POSIX       9  write        1        65165824        40000000      0.3817      0.3898
 X_POSIX       9  write        2       105165824        40000000      0.3898      0.3980
 X_POSIX       9  write        3       145165824        40000000      0.3981      0.4059
 X_POSIX       9  write        4       185165824        40000000      0.4060      0.4139
 X_POSIX       9  write        5       225165824        40000000      0.4139      0.4218
 X_POSIX       9  write        6       265165824        40000000      0.4219      0.4298
 X_POSIX       9  write        7       305165824        80000000      0.4299      0.4460
 X_POSIX       9  write        8       385165824        20000000      0.4461      0.6350
 X_POSIX       9  write        9               0        25165824      0.6351      0.9045
 X_POSIX       9   read        0               0        25165824     56.8319     56.8401
 X_POSIX       9   read        1        25165824        40000000     57.2149     57.2297
 X_POSIX       9   read        2        65165824        40000000     57.2298     57.2449
 X_POSIX       9   read        3       105165824        40000000     57.2449     57.2597
 X_POSIX       9   read        4       145165824        40000000     57.2598     57.2746
 X_POSIX       9   read        5       185165824        40000000     57.2746     57.2894
 X_POSIX       9   read        6       225165824        40000000     57.2895     57.3044
 X_POSIX       9   read        7       265165824        40000000     57.3045     57.3193
 X_POSIX       9   read        8       305165824        80000000     57.3194     57.3486
 X_POSIX       9   read        9       385165824        20000000     57.3487     57.3542

# DXT, file_id: 5755929435587880827, file_name: /projects/ovis/tmp/darshan-Part00000010-of-00000512.data
# DXT, rank: 10, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      10  write        0        25165824        40000000      1.3946      1.8745
 X_POSIX      10  write        1        65165824        40000000      1.8746      2.2545
 X_POSIX      10  write        2       105165824        40000000      2.2546      2.9143
 X_POSIX      10  write        3       145165824        40000000      2.9144      3.6744
 X_POSIX      10  write        4       185165824        40000000      3.6744      4.4542
 X_POSIX      10  write        5       225165824        40000000      4.4542      5.5542
 X_POSIX      10  write        6       265165824        40000000      5.5543      9.6942
 X_POSIX      10  write        7       305165824        80000000      9.6943     56.8842
 X_POSIX      10  write        8       385165824        20000000     56.8843     71.4742
 X_POSIX      10  write        9               0        25165824     71.4743     90.0742
 X_POSIX      10   read        0               0        25165824    277.7892    284.2830
 X_POSIX      10   read        1        25165824        40000000    284.5323    299.6921
 X_POSIX      10   read        2        65165824        40000000    299.6922    311.8555
 X_POSIX      10   read        3       105165824        40000000    311.8556    321.0093
 X_POSIX      10   read        4       145165824        40000000    321.0094    330.4697
 X_POSIX      10   read        5       185165824        40000000    330.4698    395.8855
 X_POSIX      10   read        6       225165824        40000000    395.8857    414.6524
 X_POSIX      10   read        7       265165824        40000000    414.6525    459.0034
 X_POSIX      10   read        8       305165824        80000000    459.0035    675.9976
 X_POSIX      10   read        9       385165824        20000000    675.9977    720.0128

# DXT, file_id: 3919575680947931300, file_name: /projects/ovis/tmp/darshan-Part00000011-of-00000512.data
# DXT, rank: 11, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        0        25165824        40000000      5.9422     12.6644
 X_POSIX      11  write        1        65165824        40000000     12.6645     32.6044
 X_POSIX      11  write        2       105165824        40000000     32.6045     64.3144
 X_POSIX      11  write        3       145165824        40000000     64.3145     93.9444
 X_POSIX      11  write        4       185165824        40000000     93.9445    122.4844
 X_POSIX      11  write        5       225165824        40000000    122.4845    151.4144
 X_POSIX      11  write        6       265165824        40000000    151.4145    178.5144
 X_POSIX      11  write        7       305165824        80000000    178.5145    229.1144
 X_POSIX      11  write        8       385165824        20000000    229.1145    241.5644
 X_POSIX      11  write        9               0        25165824    241.5645    255.9744
 X_POSIX      11   read        0               0        25165824    277.7893    282.1493
 X_POSIX      11   read        1        25165824        40000000    282.4059    299.3303
 X_POSIX      11   read        2        65165824        40000000    299.3304    311.7311
 X_POSIX      11   read        3       105165824        40000000    311.7312    321.3499
 X_POSIX      11   read        4       145165824        40000000    321.3500    331.8031
 X_POSIX      11   read        5       185165824        40000000    331.8032    374.1020
 X_POSIX      11   read        6       225165824        40000000    374.1021    466.3526
 X_POSIX      11   read        7       265165824        40000000    466.3527    487.8283
 X_POSIX      11   read        8       305165824        80000000    487.8284    632.3662
 X_POSIX      11   read        9       385165824        20000000    632.3663    644.9404

# DXT, file_id: 467805308242547835, file_name: /projects/ovis/tmp/darshan-Part00000012-of-00000512.data
# DXT, rank: 12, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      12  write        0        25165824        40000000      0.3818      0.3896
 X_POSIX      12  write        1        65165824        40000000      0.3896      0.3974
 X_POSIX      12  write        2       105165824        40000000      0.3975      0.4053
 X_POSIX      12  write        3       145165824        40000000      0.4054      0.4132
 X_POSIX      12  write        4       185165824        40000000      0.4132      0.4210
 X_POSIX      12  write        5       225165824        40000000      0.4211      0.4289
 X_POSIX      12  write        6       265165824        40000000      0.4290      0.4370
 X_POSIX      12  write        7       305165824        80000000      0.4370      0.6944
 X_POSIX      12  write        8       385165824        20000000      0.6945      0.9346
 X_POSIX      12  write        9               0        25165824      0.9347      1.2644
 X_POSIX      12   read        0               0        25165824    331.8338    338.4912
 X_POSIX      12   read        1        25165824        40000000    339.1211    449.9744
 X_POSIX      12   read        2        65165824        40000000    449.9745    577.8494
 X_POSIX      12   read        3       105165824        40000000    577.8495    649.7631
 X_POSIX      12   read        4       145165824        40000000    649.7632    662.4776
 X_POSIX      12   read        5       185165824        40000000    662.4777    733.7826
 X_POSIX      12   read        6       225165824        40000000    733.7827    774.0197
 X_POSIX      12   read        7       265165824        40000000    774.0198    782.7785
 X_POSIX      12   read        8       305165824        80000000    782.7786    811.6151
 X_POSIX      12   read        9       385165824        20000000    811.6152    812.3932

# DXT, file_id: 6229741100218565894, file_name: /projects/ovis/tmp/darshan-Part00000013-of-00000512.data
# DXT, rank: 13, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      13  write        0        25165824        40000000     26.5424     58.3042
 X_POSIX      13  write        1        65165824        40000000     58.3043     87.5842
 X_POSIX      13  write        2       105165824        40000000     87.5842    116.1542
 X_POSIX      13  write        3       145165824        40000000    116.1543    145.6242
 X_POSIX      13  write        4       185165824        40000000    145.6242    172.9842
 X_POSIX      13  write        5       225165824        40000000    172.9843    198.9241
 X_POSIX      13  write        6       265165824        40000000    198.9242    223.9241
 X_POSIX      13  write        7       305165824        80000000    223.9242    270.4142
 X_POSIX      13  write        8       385165824        20000000    270.4142    278.1942
 X_POSIX      13  write        9               0        25165824    278.1943    284.7642
 X_POSIX      13   read        0               0        25165824    329.4241    335.9269
 X_POSIX      13   read        1        25165824        40000000    336.5462    381.0980
 X_POSIX      13   read        2        65165824        40000000    381.0982    435.3830
 X_POSIX      13   read        3       105165824        40000000    435.3831    515.0726
 X_POSIX      13   read        4       145165824        40000000    515.0727    577.5235
 X_POSIX      13   read        5       185165824        40000000    577.5236    611.4907
 X_POSIX      13   read        6       225165824        40000000    611.4908    640.9294
 X_POSIX      13   read        7       265165824        40000000    640.9295    699.5901
 X_POSIX      13   read        8       305165824        80000000    699.5902    766.2905
 X_POSIX      13   read        9       385165824        20000000    766.2906    774.8887

# DXT, file_id: 10903664458530087323, file_name: /projects/ovis/tmp/darshan-Part00000014-of-00000512.data
# DXT, rank: 14, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      14  write        0        25165824        40000000      3.9200      4.6745
 X_POSIX      14  write        1        65165824        40000000      4.6746      6.0145
 X_POSIX      14  write        2       105165824        40000000      6.0145     13.1543
 X_POSIX      14  write        3       145165824        40000000     13.1544     34.5143
 X_POSIX      14  write        4       185165824        40000000     34.5144     65.7143
 X_POSIX      14  write        5       225165824        40000000     65.7144     95.2143
 X_POSIX      14  write        6       265165824        40000000     95.2144    123.4944
 X_POSIX      14  write        7       305165824        80000000    123.4945    179.5843
 X_POSIX      14  write        8       385165824        20000000    179.5844    192.4244
 X_POSIX      14  write        9               0        25165824    192.4244    208.9644
 X_POSIX      14   read        0               0        25165824    331.6484    338.9514
 X_POSIX      14   read        1        25165824        40000000    339.3779    439.2519
 X_POSIX      14   read        2        65165824        40000000    439.2520    475.2080
 X_POSIX      14   read        3       105165824        40000000    475.2081    634.6592
 X_POSIX      14   read        4       145165824        40000000    634.6593    659.5170
 X_POSIX      14   read        5       185165824        40000000    659.5171    749.9606
 X_POSIX      14   read        6       225165824        40000000    749.9606    761.2267
 X_POSIX      14   read        7       265165824        40000000    761.2268    805.7678
 X_POSIX      14   read        8       305165824        80000000    805.7679    812.1275
 X_POSIX      14   read        9       385165824        20000000    812.1276    813.1836

# DXT, file_id: 18299432945240116565, file_name: /projects/ovis/tmp/darshan-Part00000015-of-00000512.data
# DXT, rank: 15, hostname: st1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: nfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      15  write        0        25165824        40000000     20.5045     50.7440
 X_POSIX      15  write        1        65165824        40000000     50.7441     80.5640
 X_POSIX      15  write        2       105165824        40000000     80.5641    109.5640
 X_POSIX      15  write        3       145165824        40000000    109.5641    138.3940
 X_POSIX      15  write        4       185165824        40000000    138.3941    166.1540
 X_POSIX      15  write        5       225165824        40000000    166.1541    192.5040
 X_POSIX      15  write        6       265165824        40000000    192.5041    218.2540
 X_POSIX      15  write        7       305165824        80000000    218.2541    265.3140
 X_POSIX      15  write        8       385165824        20000000    265.3141    274.7540
 X_POSIX      15  write        9               0        25165824    274.7541    282.6041
