# uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,data_set,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,dur,timestamp,time_job_rank,job_rank_time,job_time_rank
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,416,nid00053,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001254,1655602752.132442,07:00:EE:79:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:A0:01:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:A0:01:00:00:00:00:00:00:07:00:EE:79:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:EE:79:08:90:9F:AB:D8:41:05:00:A0:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,492,nid00055,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001362,1655602752.132566,07:00:F6:7B:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:EC:01:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:EC:01:00:00:00:00:00:00:07:00:F6:7B:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:F6:7B:08:90:9F:AB:D8:41:05:00:EC:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,510,nid00055,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001375,1655602752.132580,07:00:31:7C:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:FE:01:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:FE:01:00:00:00:00:00:00:07:00:31:7C:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:31:7C:08:90:9F:AB:D8:41:05:00:FE:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,480,nid00055,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001392,1655602752.132597,07:00:78:7C:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:E0:01:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:E0:01:00:00:00:00:00:00:07:00:78:7C:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:78:7C:08:90:9F:AB:D8:41:05:00:E0:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,250,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001434,1655602752.132608,07:00:A6:7C:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:FA:00:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:FA:00:00:00:00:00:00:00:07:00:A6:7C:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:A6:7C:08:90:9F:AB:D8:41:05:00:FA:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,229,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001436,1655602752.132609,07:00:AA:7C:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:E5:00:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:E5:00:00:00:00:00:00:00:07:00:AA:7C:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:AA:7C:08:90:9F:AB:D8:41:05:00:E5:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,235,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001436,1655602752.132609,07:00:AA:7C:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:EB:00:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:EB:00:00:00:00:00:00:00:07:00:AA:7C:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:AA:7C:08:90:9F:AB:D8:41:05:00:EB:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,253,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001436,1655602752.132609,07:00:AA:7C:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:FD:00:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:FD:00:00:00:00:00:00:00:07:00:AA:7C:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:AA:7C:08:90:9F:AB:D8:41:05:00:FD:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,251,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001437,1655602752.132611,07:00:B3:7C:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:FB:00:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:FB:00:00:00:00:00:00:00:07:00:B3:7C:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:B3:7C:08:90:9F:AB:D8:41:05:00:FB:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256250,243,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001439,1655602752.132614,07:00:BF:7C:08:90:9F:AB:D8:41:05:00:FA:E8:03:00:00:00:00:00:05:00:F3:00:00:00:00:00:00:00,05:00:FA:E8:03:00:00:00:00:00:05:00:F3:00:00:00:00:00:00:00:07:00:BF:7C:08:90:9F:AB:D8:41,05:00:FA:E8:03:00:00:00:00:00:07:00:BF:7C:08:90:9F:AB:D8:41:05:00:F3:00:00:00:00:00:00:00
