# uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,data_set,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,dur,timestamp,time_job_rank,job_rank_time,job_time_rank
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,0,nid00020,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001076,1655604929.752882,07:00:38:2F:70:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:00:00:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:00:00:00:00:00:00:00:00:07:00:38:2F:70:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:38:2F:70:B0:A1:AB:D8:41:05:00:00:00:00:00:00:00:00:00
99066,N/A,256261,0,nid00020,N/A,9223372036854775807,POSIX,MOD,18446744073709551615,18446744073709551615,18446744073709551615,1,close,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001745,1655604929.765340,07:00:55:FB:70:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:00:00:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:00:00:00:00:00:00:00:00:07:00:55:FB:70:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:55:FB:70:B0:A1:AB:D8:41:05:00:00:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,265,nid00028,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000776,1655604929.766233,07:00:F6:09:71:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:09:01:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:09:01:00:00:00:00:00:00:07:00:F6:09:71:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:F6:09:71:B0:A1:AB:D8:41:05:00:09:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,278,nid00028,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000777,1655604929.766235,07:00:FF:09:71:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:16:01:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:16:01:00:00:00:00:00:00:07:00:FF:09:71:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:FF:09:71:B0:A1:AB:D8:41:05:00:16:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,270,nid00028,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000780,1655604929.766237,07:00:07:0A:71:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:0E:01:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:0E:01:00:00:00:00:00:00:07:00:07:0A:71:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:07:0A:71:B0:A1:AB:D8:41:05:00:0E:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,286,nid00028,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000782,1655604929.766240,07:00:13:0A:71:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:1E:01:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:1E:01:00:00:00:00:00:00:07:00:13:0A:71:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:13:0A:71:B0:A1:AB:D8:41:05:00:1E:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,257,nid00028,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000784,1655604929.766242,07:00:1C:0A:71:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:01:01:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:01:01:00:00:00:00:00:00:07:00:1C:0A:71:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:1C:0A:71:B0:A1:AB:D8:41:05:00:01:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,256,nid00028,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000786,1655604929.766243,07:00:20:0A:71:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:00:01:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:00:01:00:00:00:00:00:00:07:00:20:0A:71:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:20:0A:71:B0:A1:AB:D8:41:05:00:00:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,271,nid00028,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000786,1655604929.766244,07:00:24:0A:71:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:0F:01:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:0F:01:00:00:00:00:00:00:07:00:24:0A:71:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:24:0A:71:B0:A1:AB:D8:41:05:00:0F:01:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256261,272,nid00028,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000787,1655604929.766244,07:00:24:0A:71:B0:A1:AB:D8:41:05:00:05:E9:03:00:00:00:00:00:05:00:10:01:00:00:00:00:00:00,05:00:05:E9:03:00:00:00:00:00:05:00:10:01:00:00:00:00:00:00:07:00:24:0A:71:B0:A1:AB:D8:41,05:00:05:E9:03:00:00:00:00:00:07:00:24:0A:71:B0:A1:AB:D8:41:05:00:10:01:00:00:00:00:00:00
