# uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,data_set,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,dur,timestamp,time_job_rank,job_rank_time,job_time_rank
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,36,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001286,1655607465.503670,07:00:21:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:24:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:24:00:00:00:00:00:00:00:07:00:21:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:21:3C:60:2A:A4:AB:D8:41:05:00:24:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,40,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001288,1655607465.503671,07:00:25:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:28:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:28:00:00:00:00:00:00:00:07:00:25:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:25:3C:60:2A:A4:AB:D8:41:05:00:28:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,48,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001289,1655607465.503672,07:00:29:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:30:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:30:00:00:00:00:00:00:00:07:00:29:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:29:3C:60:2A:A4:AB:D8:41:05:00:30:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,52,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001289,1655607465.503672,07:00:29:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:34:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:34:00:00:00:00:00:00:00:07:00:29:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:29:3C:60:2A:A4:AB:D8:41:05:00:34:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,32,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001290,1655607465.503673,07:00:2E:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:20:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:20:00:00:00:00:00:00:00:07:00:2E:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:2E:3C:60:2A:A4:AB:D8:41:05:00:20:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,42,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001291,1655607465.503674,07:00:32:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:2A:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:2A:00:00:00:00:00:00:00:07:00:32:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:32:3C:60:2A:A4:AB:D8:41:05:00:2A:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,50,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001290,1655607465.503674,07:00:32:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:32:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:32:00:00:00:00:00:00:00:07:00:32:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:32:3C:60:2A:A4:AB:D8:41:05:00:32:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,60,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001291,1655607465.503674,07:00:32:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:3C:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:3C:00:00:00:00:00:00:00:07:00:32:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:32:3C:60:2A:A4:AB:D8:41:05:00:3C:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,62,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001290,1655607465.503674,07:00:32:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:3E:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:3E:00:00:00:00:00:00:00:07:00:32:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:32:3C:60:2A:A4:AB:D8:41:05:00:3E:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256251,58,nid00021,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001291,1655607465.503675,07:00:36:3C:60:2A:A4:AB:D8:41:05:00:FB:E8:03:00:00:00:00:00:05:00:3A:00:00:00:00:00:00:00,05:00:FB:E8:03:00:00:00:00:00:05:00:3A:00:00:00:00:00:00:00:07:00:36:3C:60:2A:A4:AB:D8:41,05:00:FB:E8:03:00:00:00:00:00:07:00:36:3C:60:2A:A4:AB:D8:41:05:00:3A:00:00:00:00:00:00:00
