# uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,data_set,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,dur,timestamp,time_job_rank,job_rank_time,job_time_rank
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,0,nid00020,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001035,1655600805.962909,07:00:4D:A0:7D:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:00:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:00:00:00:00:00:00:00:00:07:00:4D:A0:7D:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:4D:A0:7D:A9:9D:AB:D8:41:05:00:00:00:00:00:00:00:00:00
99066,N/A,256257,0,nid00020,N/A,9223372036854775807,POSIX,MOD,18446744073709551615,18446744073709551615,18446744073709551615,1,close,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.001481,1655600805.975810,07:00:AC:73:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:00:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:00:00:00:00:00:00:00:00:07:00:AC:73:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:AC:73:7E:A9:9D:AB:D8:41:05:00:00:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,240,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000980,1655600805.976857,07:00:D3:84:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:F0:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:F0:00:00:00:00:00:00:00:07:00:D3:84:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:D3:84:7E:A9:9D:AB:D8:41:05:00:F0:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,252,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000980,1655600805.976858,07:00:D7:84:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:FC:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:FC:00:00:00:00:00:00:00:07:00:D7:84:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:D7:84:7E:A9:9D:AB:D8:41:05:00:FC:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,232,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000988,1655600805.976865,07:00:F5:84:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:E8:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:E8:00:00:00:00:00:00:00:07:00:F5:84:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:F5:84:7E:A9:9D:AB:D8:41:05:00:E8:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,242,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000988,1655600805.976865,07:00:F5:84:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:F2:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:F2:00:00:00:00:00:00:00:07:00:F5:84:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:F5:84:7E:A9:9D:AB:D8:41:05:00:F2:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,230,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000989,1655600805.976866,07:00:F9:84:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:E6:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:E6:00:00:00:00:00:00:00:07:00:F9:84:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:F9:84:7E:A9:9D:AB:D8:41:05:00:E6:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,244,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000988,1655600805.976866,07:00:F9:84:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:F4:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:F4:00:00:00:00:00:00:00:07:00:F9:84:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:F9:84:7E:A9:9D:AB:D8:41:05:00:F4:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,248,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000989,1655600805.976866,07:00:F9:84:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:F8:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:F8:00:00:00:00:00:00:00:07:00:F9:84:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:F9:84:7E:A9:9D:AB:D8:41:05:00:F8:00:00:00:00:00:00:00
99066,/projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io,256257,234,nid00027,/lscratch/ovis/darshanTest/darshan-Part00000000-of-00000001.data,9223372036854775807,POSIX,MET,18446744073709551615,18446744073709551615,18446744073709551615,1,open,N/A,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,18446744073709551615,0.000989,1655600805.976867,07:00:FD:84:7E:A9:9D:AB:D8:41:05:00:01:E9:03:00:00:00:00:00:05:00:EA:00:00:00:00:00:00:00,05:00:01:E9:03:00:00:00:00:00:05:00:EA:00:00:00:00:00:00:00:07:00:FD:84:7E:A9:9D:AB:D8:41,05:00:01:E9:03:00:00:00:00:00:07:00:FD:84:7E:A9:9D:AB:D8:41:05:00:EA:00:00:00:00:00:00:00
