# darshan log version: 3.21
# compression method: ZLIB
# exe: /projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io 10000000 /projects/ovis/tmp/darshan
# uid: 99066
# jobid: 256463
# start_time: 1658342139
# start_time_asci: Wed Jul 20 12:35:39 2022
# end_time: 1658343312
# end_time_asci: Wed Jul 20 12:55:12 2022
# nprocs: 512
# run time: 1174
# metadata: lib_ver = 3.3.1
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 469 bytes (compressed)
# record table: 147 bytes (compressed)
# POSIX module: 229 bytes (compressed), ver=4
# STDIO module: 82 bytes (compressed), ver=2
# DXT_POSIX module: 167716 bytes (compressed), ver=1
# HEATMAP module: 116236 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/var/opt/cray/imps-image-binding/PE/squash_mounts/squashfs_oxqjfs_mount_point	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/global	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/p0	squashfs
# mount entry:	/var/opt/cray/imps-distribution/source	autofs
# mount entry:	/sys/kernel/debug/tracing	tracefs
# mount entry:	/var/opt/cray/alps/spool	devtmpfs
# mount entry:	/sys/fs/cgroup/unified	cgroup2
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/var/opt/cray/imps	dvs
# mount entry:	/.rootfs_lower_ro	squashfs
# mount entry:	/etc/opt/cray/pe	squashfs
# mount entry:	/usr/sbin/ibstat	overlay
# mount entry:	/usr/local/lmod	squashfs
# mount entry:	/usr/share/lmod	squashfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/opt/admin-pe	squashfs
# mount entry:	/opt/jemalloc	squashfs
# mount entry:	/etc/dat.conf	overlay
# mount entry:	/opt/cray/pe	squashfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/opt/python	squashfs
# mount entry:	/opt/nvidia	squashfs
# mount entry:	/projects	dvs
# mount entry:	/lscratch	lustre
# mount entry:	/opt/gcc	squashfs
# mount entry:	/opt/R	squashfs
# mount entry:	/home	dvs
# mount entry:	/dev	devtmpfs
# mount entry:	/	overlay

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 0, hostname: nid00020
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2   read        1       825165824        40000000    979.2790   1001.9275
 X_POSIX       2   read        2       865165824        40000000   1001.9276   1024.5086
 X_POSIX       2   read        3       905165824        40000000   1024.5087   1047.1158
 X_POSIX       2   read        4       945165824        40000000   1047.1159   1069.2850
 X_POSIX       2   read        5       985165824        40000000   1069.2850   1092.0098
 X_POSIX       2   read        6      1025165824        40000000   1092.0099   1114.9403
 X_POSIX       2   read        7      1065165824        80000000   1114.9403   1160.2182
 X_POSIX       2   read        8      1145165824        20000000   1160.2182   1171.5559

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 3, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0      1165165824        40000000     43.3646     46.6152
 X_POSIX       3  write        1      1205165824        40000000    125.3311    220.4234
 X_POSIX       3  write        2      1245165824        40000000    321.6275    324.4416
 X_POSIX       3  write        3      1285165824        40000000    429.1834    549.5518
 X_POSIX       3  write        4      1325165824        40000000    674.2568    677.2705
 X_POSIX       3  write        5      1365165824        40000000    678.7786    682.3103
 X_POSIX       3  write        6      1405165824        40000000    768.5620    771.5236
 X_POSIX       3  write        7      1445165824        80000000    777.7807    783.8648
 X_POSIX       3  write        8      1525165824        20000000    786.9520    790.2729
 X_POSIX       3   read        0      1165165824        40000000    957.0921    979.0838
 X_POSIX       3   read        1      1205165824        40000000    979.0844   1001.7324
 X_POSIX       3   read        2      1245165824        40000000   1001.7325   1024.3164
 X_POSIX       3   read        3      1285165824        40000000   1024.3164   1046.3654
 X_POSIX       3   read        4      1325165824        40000000   1046.3655   1069.0942
 X_POSIX       3   read        5      1365165824        40000000   1069.0943   1091.8172
 X_POSIX       3   read        6      1405165824        40000000   1091.8172   1114.2015
 X_POSIX       3   read        7      1445165824        80000000   1114.2016   1160.0260
 X_POSIX       3   read        8      1525165824        20000000   1160.0261   1171.3646

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 4, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0      1545165824        40000000     13.6062     17.4904
 X_POSIX       4  write        1      1585165824        40000000    100.3660    103.4134
 X_POSIX       4  write        2      1625165824        40000000    193.0022    293.9857
 X_POSIX       4  write        3      1665165824        40000000    396.5622    511.0898
 X_POSIX       4  write        4      1705165824        40000000    635.5232    638.4558
 X_POSIX       4  write        5      1745165824        40000000    738.5931    741.5341
 X_POSIX       4  write        6      1785165824        40000000    813.7586    819.0509
 X_POSIX       4  write        7      1825165824        80000000    825.1478    831.8047
 X_POSIX       4  write        8      1905165824        20000000    833.3094    834.8877
 X_POSIX       4   read        0      1545165824        40000000    957.0921    979.3190
 X_POSIX       4   read        1      1585165824        40000000    979.3197   1001.9592
 X_POSIX       4   read        2      1625165824        40000000   1001.9593   1024.5527
 X_POSIX       4   read        3      1665165824        40000000   1024.5528   1046.6071
 X_POSIX       4   read        4      1705165824        40000000   1046.6072   1069.3353
 X_POSIX       4   read        5      1745165824        40000000   1069.3354   1092.0399
 X_POSIX       4   read        6      1785165824        40000000   1092.0400   1114.4192
 X_POSIX       4   read        7      1825165824        80000000   1114.4193   1160.2382
 X_POSIX       4   read        8      1905165824        20000000   1160.2383   1171.5746

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 5, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0      1925165824        40000000     75.3273     81.4607
 X_POSIX       5  write        1      1965165824        40000000    171.4842    174.5399
 X_POSIX       5  write        2      2005165824        40000000    265.6916    369.6064
 X_POSIX       5  write        3      2045165824        40000000    484.3286    487.5190
 X_POSIX       5  write        4      2085165824        40000000    493.1313    496.1241
 X_POSIX       5  write        5      2125165824        40000000    614.5065    617.6246
 X_POSIX       5  write        6      2165165824        40000000    617.6247    623.3170
 X_POSIX       5  write        7      2205165824        80000000    623.3171    629.5238
 X_POSIX       5  write        8      2285165824        20000000    726.4747    728.1025
 X_POSIX       5   read        0      1925165824        40000000    957.0915    979.3951
 X_POSIX       5   read        1      1965165824        40000000    979.3958   1001.5999
 X_POSIX       5   read        2      2005165824        40000000   1001.5999   1024.1875
 X_POSIX       5   read        3      2045165824        40000000   1024.1876   1046.6775
 X_POSIX       5   read        4      2085165824        40000000   1046.6775   1068.9657
 X_POSIX       5   read        5      2125165824        40000000   1068.9657   1091.6827
 X_POSIX       5   read        6      2165165824        40000000   1091.6828   1114.5064
 X_POSIX       5   read        7      2205165824        80000000   1114.5065   1159.8849
 X_POSIX       5   read        8      2285165824        20000000   1159.8850   1171.6719

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 6, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0      2305165824        40000000     84.7690     88.0449
 X_POSIX       6  write        1      2345165824        40000000    180.8354    186.8344
 X_POSIX       6  write        2      2385165824        40000000    281.4018    387.7442
 X_POSIX       6  write        3      2425165824        40000000    499.1223    501.9730
 X_POSIX       6  write        4      2465165824        40000000    623.3171    632.5542
 X_POSIX       6  write        5      2505165824        40000000    728.1026    738.5931
 X_POSIX       6  write        6      2545165824        40000000    812.1980    877.5376
 X_POSIX       6  write        7      2585165824        80000000    920.9887    928.2053
 X_POSIX       6  write        8      2665165824        20000000    929.9241    931.6676
 X_POSIX       6   read        0      2305165824        40000000    957.0926    979.9319
 X_POSIX       6   read        1      2345165824        40000000    979.9326   1002.0330
 X_POSIX       6   read        2      2385165824        40000000   1002.0331   1024.6251
 X_POSIX       6   read        3      2425165824        40000000   1024.6252   1047.2344
 X_POSIX       6   read        4      2465165824        40000000   1047.2344   1069.4021
 X_POSIX       6   read        5      2505165824        40000000   1069.4022   1092.1291
 X_POSIX       6   read        6      2545165824        40000000   1092.1292   1115.0333
 X_POSIX       6   read        7      2585165824        80000000   1115.0334   1160.3096
 X_POSIX       6   read        8      2665165824        20000000   1160.3097   1171.6387

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 7, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0      2685165824        40000000     59.5724     62.6073
 X_POSIX       7  write        1      2725165824        40000000    149.6627    152.9902
 X_POSIX       7  write        2      2765165824        40000000    250.6416    253.6140
 X_POSIX       7  write        3      2805165824        40000000    256.7461    259.5217
 X_POSIX       7  write        4      2845165824        40000000    360.7214    363.7117
 X_POSIX       7  write        5      2885165824        40000000    366.6123    372.5787
 X_POSIX       7  write        6      2925165824        40000000    372.5788    375.7453
 X_POSIX       7  write        7      2965165824        80000000    487.5190    493.1314
 X_POSIX       7  write        8      3045165824        20000000    610.2645    614.5065
 X_POSIX       7   read        0      2685165824        40000000    957.0917    978.9722
 X_POSIX       7   read        1      2725165824        40000000    978.9729   1001.6243
 X_POSIX       7   read        2      2765165824        40000000   1001.6244   1024.2119
 X_POSIX       7   read        3      2805165824        40000000   1024.2120   1046.8076
 X_POSIX       7   read        4      2845165824        40000000   1046.8077   1068.9937
 X_POSIX       7   read        5      2885165824        40000000   1068.9937   1091.7071
 X_POSIX       7   read        6      2925165824        40000000   1091.7072   1114.6380
 X_POSIX       7   read        7      2965165824        80000000   1114.6381   1159.9138
 X_POSIX       7   read        8      3045165824        20000000   1159.9138   1171.2505

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 8, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       8  write        0      3065165824        40000000     52.7686     55.9325
 X_POSIX       8  write        1      3105165824        40000000    134.3094    137.3327
 X_POSIX       8  write        2      3145165824        40000000    140.6236    146.6055
 X_POSIX       8  write        3      3185165824        40000000    241.4377    244.6375
 X_POSIX       8  write        4      3225165824        40000000    342.5079    345.4086
 X_POSIX       8  write        5      3265165824        40000000    348.7847    351.7276
 X_POSIX       8  write        6      3305165824        40000000    468.0488    583.3170
 X_POSIX       8  write        7      3345165824        80000000    586.3783    595.4885
 X_POSIX       8  write        8      3425165824        20000000    706.2056    788.4160
 X_POSIX       8   read        0      3065165824        40000000    957.0922    979.1596
 X_POSIX       8   read        1      3105165824        40000000    979.1602   1001.8030
 X_POSIX       8   read        2      3145165824        40000000   1001.8030   1024.3928
 X_POSIX       8   read        3      3185165824        40000000   1024.3929   1046.4451
 X_POSIX       8   read        4      3225165824        40000000   1046.4452   1069.1758
 X_POSIX       8   read        5      3265165824        40000000   1069.1759   1091.8963
 X_POSIX       8   read        6      3305165824        40000000   1091.8964   1114.2855
 X_POSIX       8   read        7      3345165824        80000000   1114.2856   1160.0942
 X_POSIX       8   read        8      3425165824        20000000   1160.0943   1171.4461

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 9, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       9  write        0      3445165824        40000000     65.6461     68.5892
 X_POSIX       9  write        1      3485165824        40000000    152.9902    250.6416
 X_POSIX       9  write        2      3525165824        40000000    348.7848    468.0487
 X_POSIX       9  write        3      3565165824        40000000    468.0488    472.4292
 X_POSIX       9  write        4      3605165824        40000000    475.5917    478.4486
 X_POSIX       9  write        5      3645165824        40000000    481.4381    484.3286
 X_POSIX       9  write        6      3685165824        40000000    598.4555    607.3732
 X_POSIX       9  write        7      3725165824        80000000    712.4623    719.9100
 X_POSIX       9  write        8      3805165824        20000000    802.8833    804.4109
 X_POSIX       9   read        0      3445165824        40000000    957.0919    979.0414
 X_POSIX       9   read        1      3485165824        40000000    979.0420   1001.6810
 X_POSIX       9   read        2      3525165824        40000000   1001.6810   1024.2729
 X_POSIX       9   read        3      3565165824        40000000   1024.2730   1046.3234
 X_POSIX       9   read        4      3605165824        40000000   1046.3234   1069.0531
 X_POSIX       9   read        5      3645165824        40000000   1069.0532   1091.7824
 X_POSIX       9   read        6      3685165824        40000000   1091.7824   1114.1659
 X_POSIX       9   read        7      3725165824        80000000   1114.1659   1159.9914
 X_POSIX       9   read        8      3805165824        20000000   1159.9914   1171.3321

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 10, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      10  write        0      3825165824        40000000     10.2403     13.6062
 X_POSIX      10  write        1      3865165824        40000000     93.9607    100.3660
 X_POSIX      10  write        2      3905165824        40000000    193.0022    195.9734
 X_POSIX      10  write        3      3945165824        40000000    296.9763    300.3966
 X_POSIX      10  write        4      3985165824        40000000    402.7238    405.6163
 X_POSIX      10  write        5      4025165824        40000000    528.5981    531.5520
 X_POSIX      10  write        6      4065165824        40000000    534.7124    540.5100
 X_POSIX      10  write        7      4105165824        80000000    660.0324    668.1143
 X_POSIX      10  write        8      4185165824        20000000    764.3452    765.7405
 X_POSIX      10   read        0      3825165824        40000000    957.0921    979.8034
 X_POSIX      10   read        1      3865165824        40000000    979.8040   1001.9150
 X_POSIX      10   read        2      3905165824        40000000   1001.9151   1024.5078
 X_POSIX      10   read        3      3945165824        40000000   1024.5078   1047.1114
 X_POSIX      10   read        4      3985165824        40000000   1047.1115   1069.2869
 X_POSIX      10   read        5      4025165824        40000000   1069.2870   1092.0071
 X_POSIX      10   read        6      4065165824        40000000   1092.0071   1114.9361
 X_POSIX      10   read        7      4105165824        80000000   1114.9361   1160.2184
 X_POSIX      10   read        8      4185165824        20000000   1160.2185   1171.9700

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 11, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        0      4205165824        40000000     33.4263    115.8448
 X_POSIX      11  write        1      4245165824        40000000    208.3538    211.3246
 X_POSIX      11  write        2      4285165824        40000000    312.6115    318.4548
 X_POSIX      11  write        3      4325165824        40000000    417.5478    537.6254
 X_POSIX      11  write        4      4365165824        40000000    657.0323    660.0324
 X_POSIX      11  write        5      4405165824        40000000    757.7335    761.2611
 X_POSIX      11  write        6      4445165824        40000000    841.1959    844.7850
 X_POSIX      11  write        7      4485165824        80000000    892.9117    900.0251
 X_POSIX      11  write        8      4565165824        20000000    937.9607    939.4307
 X_POSIX      11   read        0      4205165824        40000000    957.0918    979.5826
 X_POSIX      11   read        1      4245165824        40000000    979.5832   1001.6827
 X_POSIX      11   read        2      4285165824        40000000   1001.6827   1024.2693
 X_POSIX      11   read        3      4325165824        40000000   1024.2694   1046.8698
 X_POSIX      11   read        4      4365165824        40000000   1046.8699   1069.0446
 X_POSIX      11   read        5      4405165824        40000000   1069.0446   1091.7604
 X_POSIX      11   read        6      4445165824        40000000   1091.7605   1114.6842
 X_POSIX      11   read        7      4485165824        80000000   1114.6843   1159.9464
 X_POSIX      11   read        8      4565165824        20000000   1159.9464   1171.2789

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 12, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      12  write        0      4585165824        40000000      6.6569     10.2402
 X_POSIX      12  write        1      4625165824        40000000     88.0449     90.9694
 X_POSIX      12  write        2      4665165824        40000000     93.9606     97.0328
 X_POSIX      12  write        3      4705165824        40000000    189.9964    193.0022
 X_POSIX      12  write        4      4745165824        40000000    293.9857    296.9762
 X_POSIX      12  write        5      4785165824        40000000    399.6849    402.7237
 X_POSIX      12  write        6      4825165824        40000000    519.7482    528.5980
 X_POSIX      12  write        7      4865165824        80000000    650.7261    657.0322
 X_POSIX      12  write        8      4945165824        20000000    660.0323    661.5562
 X_POSIX      12   read        0      4585165824        40000000    957.0922    979.2117
 X_POSIX      12   read        1      4625165824        40000000    979.2123   1001.8625
 X_POSIX      12   read        2      4665165824        40000000   1001.8626   1024.4401
 X_POSIX      12   read        3      4705165824        40000000   1024.4401   1046.5007
 X_POSIX      12   read        4      4745165824        40000000   1046.5008   1069.2318
 X_POSIX      12   read        5      4785165824        40000000   1069.2318   1091.9306
 X_POSIX      12   read        6      4825165824        40000000   1091.9307   1114.8601
 X_POSIX      12   read        7      4865165824        80000000   1114.8602   1160.1413
 X_POSIX      12   read        8      4945165824        20000000   1160.1414   1171.4815

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 13, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      13  write        0      4965165824        40000000     62.6073    149.6627
 X_POSIX      13  write        1      5005165824        40000000    244.6376    247.6344
 X_POSIX      13  write        2      5045165824        40000000    345.4087    459.1562
 X_POSIX      13  write        3      5085165824        40000000    575.8359    580.4160
 X_POSIX      13  write        4      5125165824        40000000    583.3171    699.8620
 X_POSIX      13  write        5      5165165824        40000000    783.8648    786.9520
 X_POSIX      13  write        6      5205165824        40000000    852.8408    856.5389
 X_POSIX      13  write        7      5245165824        80000000    860.7580    867.0393
 X_POSIX      13  write        8      5325165824        20000000    912.9034    948.0581
 X_POSIX      13   read        0      4965165824        40000000    957.0929    979.3066
 X_POSIX      13   read        1      5005165824        40000000    979.3072   1001.9562
 X_POSIX      13   read        2      5045165824        40000000   1001.9563   1024.5397
 X_POSIX      13   read        3      5085165824        40000000   1024.5398   1046.5932
 X_POSIX      13   read        4      5125165824        40000000   1046.5933   1069.3212
 X_POSIX      13   read        5      5165165824        40000000   1069.3212   1092.0331
 X_POSIX      13   read        6      5205165824        40000000   1092.0332   1114.4013
 X_POSIX      13   read        7      5245165824        80000000   1114.4014   1160.2102
 X_POSIX      13   read        8      5325165824        20000000   1160.2102   1171.5410

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 14, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      14  write        0      5345165824        40000000     46.6153     49.6163
 X_POSIX      14  write        1      5385165824        40000000    128.2983    223.3023
 X_POSIX      14  write        2      5425165824        40000000    321.6275    423.2699
 X_POSIX      14  write        3      5465165824        40000000    540.5100    546.3803
 X_POSIX      14  write        4      5505165824        40000000    668.1143    764.3451
 X_POSIX      14  write        5      5545165824        40000000    841.1958    892.9117
 X_POSIX      14  write        6      5585165824        40000000    900.0251    904.5509
