# darshan log version: 3.21
# compression method: ZLIB
# exe: /projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io 5000000 /projects/ovis/tmp/darshan
# uid: 99066
# jobid: 256576
# start_time: 1658544093
# start_time_asci: Fri Jul 22 20:41:33 2022
# end_time: 1658544652
# end_time_asci: Fri Jul 22 20:50:52 2022
# nprocs: 512
# run time: 560
# metadata: lib_ver = 3.3.1
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 467 bytes (compressed)
# record table: 147 bytes (compressed)
# POSIX module: 229 bytes (compressed), ver=4
# STDIO module: 78 bytes (compressed), ver=2
# DXT_POSIX module: 166386 bytes (compressed), ver=1
# HEATMAP module: 113271 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/var/opt/cray/imps-image-binding/PE/squash_mounts/squashfs_oxqjfs_mount_point	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/global	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/p0	squashfs
# mount entry:	/var/opt/cray/imps-distribution/source	autofs
# mount entry:	/sys/kernel/debug/tracing	tracefs
# mount entry:	/var/opt/cray/alps/spool	devtmpfs
# mount entry:	/sys/fs/cgroup/unified	cgroup2
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/var/opt/cray/imps	dvs
# mount entry:	/.rootfs_lower_ro	squashfs
# mount entry:	/etc/opt/cray/pe	squashfs
# mount entry:	/usr/sbin/ibstat	overlay
# mount entry:	/usr/local/lmod	squashfs
# mount entry:	/usr/share/lmod	squashfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/opt/admin-pe	squashfs
# mount entry:	/opt/jemalloc	squashfs
# mount entry:	/etc/dat.conf	overlay
# mount entry:	/opt/cray/pe	squashfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/opt/python	squashfs
# mount entry:	/opt/nvidia	squashfs
# mount entry:	/projects	dvs
# mount entry:	/lscratch	lustre
# mount entry:	/opt/gcc	squashfs
# mount entry:	/opt/R	squashfs
# mount entry:	/home	dvs
# mount entry:	/dev	devtmpfs
# mount entry:	/	overlay

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 0, hostname: nid00020
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1   read        7       355165824        40000000    528.6863    552.7580
 X_POSIX       1   read        8       395165824        10000000    552.7581    558.6111

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 2, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0       405165824        20000000     22.4552     23.8528
 X_POSIX       2  write        1       425165824        20000000     65.8243     67.2857
 X_POSIX       2  write        2       445165824        20000000    108.9900    110.4603
 X_POSIX       2  write        3       465165824        20000000    165.7448    167.1683
 X_POSIX       2  write        4       485165824        20000000    168.5569    171.4271
 X_POSIX       2  write        5       505165824        20000000    218.4167    219.9092
 X_POSIX       2  write        6       525165824        20000000    272.5222    273.9175
 X_POSIX       2  write        7       545165824        40000000    332.6732    390.7075
 X_POSIX       2  write        8       585165824        10000000    390.7076    392.8825
 X_POSIX       2   read        0       405165824        20000000    447.8795    458.3385
 X_POSIX       2   read        1       425165824        20000000    458.3391    470.0278
 X_POSIX       2   read        2       445165824        20000000    470.0279    481.3046
 X_POSIX       2   read        3       465165824        20000000    481.3047    492.6647
 X_POSIX       2   read        4       485165824        20000000    492.6648    504.7427
 X_POSIX       2   read        5       505165824        20000000    504.7428    516.6067
 X_POSIX       2   read        6       525165824        20000000    516.6068    528.3585
 X_POSIX       2   read        7       545165824        40000000    528.3585    552.4493
 X_POSIX       2   read        8       585165824        10000000    552.4493    558.3275

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 3, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0       595165824        20000000     14.9185     54.1181
 X_POSIX       3  write        1       615165824        20000000     97.4835     98.8700
 X_POSIX       3  write        2       635165824        20000000    100.2785    101.9269
 X_POSIX       3  write        3       655165824        20000000    103.3585    104.7454
 X_POSIX       3  write        4       675165824        20000000    156.9573    159.8383
 X_POSIX       3  write        5       695165824        20000000    161.2391    162.6802
 X_POSIX       3  write        6       715165824        20000000    210.6985    263.6763
 X_POSIX       3  write        7       735165824        40000000    313.6620    376.4238
 X_POSIX       3  write        8       775165824        10000000    377.8524    378.5420
 X_POSIX       3   read        0       595165824        20000000    447.8806    458.6693
 X_POSIX       3   read        1       615165824        20000000    458.6699    469.8088
 X_POSIX       3   read        2       635165824        20000000    469.8088    481.6450
 X_POSIX       3   read        3       655165824        20000000    481.6451    493.0070
 X_POSIX       3   read        4       675165824        20000000    493.0071    504.5204
 X_POSIX       3   read        5       695165824        20000000    504.5205    516.9573
 X_POSIX       3   read        6       715165824        20000000    516.9573    528.7143
 X_POSIX       3   read        7       735165824        40000000    528.7145    552.8023
 X_POSIX       3   read        8       775165824        10000000    552.8024    558.6508

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 4, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0       785165824        20000000     14.9185     57.0199
 X_POSIX       4  write        1       805165824        20000000    100.2786    149.6484
 X_POSIX       4  write        2       825165824        20000000    201.6253    203.1650
 X_POSIX       4  write        3       845165824        20000000    254.9084    256.3249
 X_POSIX       4  write        4       865165824        20000000    257.7325    259.3356
 X_POSIX       4  write        5       885165824        20000000    260.8126    262.2613
 X_POSIX       4  write        6       905165824        20000000    312.2858    313.6619
 X_POSIX       4  write        7       925165824        40000000    316.5055    319.3347
 X_POSIX       4  write        8       965165824        10000000    377.8524    421.5303
 X_POSIX       4   read        0       785165824        20000000    447.8806    458.6468
 X_POSIX       4   read        1       805165824        20000000    458.6474    469.7802
 X_POSIX       4   read        2       825165824        20000000    469.7803    481.5950
 X_POSIX       4   read        3       845165824        20000000    481.5951    492.9681
 X_POSIX       4   read        4       865165824        20000000    492.9681    505.0224
 X_POSIX       4   read        5       885165824        20000000    505.0225    516.8872
 X_POSIX       4   read        6       905165824        20000000    516.8873    528.6558
 X_POSIX       4   read        7       925165824        40000000    528.6559    552.7248
 X_POSIX       4   read        8       965165824        10000000    552.7249    558.5865

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 5, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0       975165824        20000000     26.6230     28.1104
 X_POSIX       5  write        1       995165824        20000000     70.0892    111.9187
 X_POSIX       5  write        2      1015165824        20000000    167.1684    215.1745
 X_POSIX       5  write        3      1035165824        20000000    268.0706    269.5186
 X_POSIX       5  write        4      1055165824        20000000    324.3078    328.4665
 X_POSIX       5  write        5      1075165824        20000000    383.4525    387.8491
 X_POSIX       5  write        6      1095165824        20000000    390.7076    392.1455
 X_POSIX       5  write        7      1115165824        40000000    424.4297    427.1671
 X_POSIX       5  write        8      1155165824        10000000    427.9059    428.6079
 X_POSIX       5   read        0       975165824        20000000    447.8803    458.4967
 X_POSIX       5   read        1       995165824        20000000    458.4974    470.1867
 X_POSIX       5   read        2      1015165824        20000000    470.1868    481.4624
 X_POSIX       5   read        3      1035165824        20000000    481.4625    492.8157
 X_POSIX       5   read        4      1055165824        20000000    492.8158    504.8746
 X_POSIX       5   read        5      1075165824        20000000    504.8747    516.7614
 X_POSIX       5   read        6      1095165824        20000000    516.7614    528.5094
 X_POSIX       5   read        7      1115165824        40000000    528.5095    552.6003
 X_POSIX       5   read        8      1155165824        10000000    552.6004    558.4672

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 6, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0      1165165824        20000000     41.3563     42.7438
 X_POSIX       6  write        1      1185165824        20000000     89.0102     90.4265
 X_POSIX       6  write        2      1205165824        20000000    137.9587    139.3874
 X_POSIX       6  write        3      1225165824        20000000    141.0235    142.4930
 X_POSIX       6  write        4      1245165824        20000000    193.1373    243.7647
 X_POSIX       6  write        5      1265165824        20000000    290.1696    291.5296
 X_POSIX       6  write        6      1285165824        20000000    358.4457    360.0725
 X_POSIX       6  write        7      1305165824        40000000    410.3929    413.3066
 X_POSIX       6  write        8      1345165824        10000000    437.8247    439.2811
 X_POSIX       6   read        0      1165165824        20000000    447.8802    458.4594
 X_POSIX       6   read        1      1185165824        20000000    458.4600    469.5953
 X_POSIX       6   read        2      1205165824        20000000    469.5954    481.4153
 X_POSIX       6   read        3      1225165824        20000000    481.4154    492.7810
 X_POSIX       6   read        4      1245165824        20000000    492.7811    504.2822
 X_POSIX       6   read        5      1265165824        20000000    504.2823    516.7149
 X_POSIX       6   read        6      1285165824        20000000    516.7150    528.4759
 X_POSIX       6   read        7      1305165824        40000000    528.4760    552.5519
 X_POSIX       6   read        8      1345165824        10000000    552.5520    558.4180

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 7, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0      1355165824        20000000     32.4350     33.8693
 X_POSIX       7  write        1      1375165824        20000000     81.6558     83.1213
 X_POSIX       7  write        2      1395165824        20000000    129.4259    130.8537
 X_POSIX       7  write        3      1415165824        20000000    184.5200    185.9463
 X_POSIX       7  write        4      1435165824        20000000    187.3152    188.6985
 X_POSIX       7  write        5      1455165824        20000000    239.4642    285.9618
 X_POSIX       7  write        6      1475165824        20000000    287.3259    288.7265
 X_POSIX       7  write        7      1495165824        40000000    354.2893    358.4457
 X_POSIX       7  write        8      1535165824        10000000    358.4457    360.7774
 X_POSIX       7   read        0      1355165824        20000000    447.8806    458.5177
 X_POSIX       7   read        1      1375165824        20000000    458.5184    470.2031
 X_POSIX       7   read        2      1395165824        20000000    470.2032    481.4812
 X_POSIX       7   read        3      1415165824        20000000    481.4813    492.8384
 X_POSIX       7   read        4      1435165824        20000000    492.8385    504.9124
 X_POSIX       7   read        5      1455165824        20000000    504.9125    516.7820
 X_POSIX       7   read        6      1475165824        20000000    516.7821    528.5321
 X_POSIX       7   read        7      1495165824        40000000    528.5322    552.6234
 X_POSIX       7   read        8      1535165824        10000000    552.6235    558.4893

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 8, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       8  write        0      1545165824        20000000     20.7091     22.4552
 X_POSIX       8  write        1      1565165824        20000000     64.3991     65.8243
 X_POSIX       8  write        2      1585165824        20000000    107.5439    108.9900
 X_POSIX       8  write        3      1605165824        20000000    164.0966    165.7449
 X_POSIX       8  write        4      1625165824        20000000    167.1684    168.5569
 X_POSIX       8  write        5      1645165824        20000000    215.1746    268.0706
 X_POSIX       8  write        6      1665165824        20000000    323.6077    382.7390
 X_POSIX       8  write        7      1685165824        40000000    383.4525    386.4272
 X_POSIX       8  write        8      1725165824        10000000    422.9732    423.6995
 X_POSIX       8   read        0      1545165824        20000000    447.8799    458.4370
 X_POSIX       8   read        1      1565165824        20000000    458.4377    469.5755
 X_POSIX       8   read        2      1585165824        20000000    469.5755    481.4024
 X_POSIX       8   read        3      1605165824        20000000    481.4025    492.7589
 X_POSIX       8   read        4      1625165824        20000000    492.7590    504.2636
 X_POSIX       8   read        5      1645165824        20000000    504.2637    516.7038
 X_POSIX       8   read        6      1665165824        20000000    516.7039    528.4543
 X_POSIX       8   read        7      1685165824        40000000    528.4544    552.5512
 X_POSIX       8   read        8      1725165824        10000000    552.5513    558.4187

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 9, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       9  write        0      1735165824        20000000     37.0689     38.5022
 X_POSIX       9  write        1      1755165824        20000000     84.5572     85.9580
 X_POSIX       9  write        2      1775165824        20000000     87.3546     89.0102
 X_POSIX       9  write        3      1795165824        20000000     90.4265     91.7566
 X_POSIX       9  write        4      1815165824        20000000    139.3875    191.5339
 X_POSIX       9  write        5      1835165824        20000000    193.1373    194.5471
 X_POSIX       9  write        6      1855165824        20000000    245.1865    248.3386
 X_POSIX       9  write        7      1875165824        40000000    297.9218    300.7941
 X_POSIX       9  write        8      1915165824        10000000    300.7942    302.9247
 X_POSIX       9   read        0      1735165824        20000000    447.8801    458.6535
 X_POSIX       9   read        1      1755165824        20000000    458.6541    469.7874
 X_POSIX       9   read        2      1775165824        20000000    469.7875    481.6122
 X_POSIX       9   read        3      1795165824        20000000    481.6123    492.9820
 X_POSIX       9   read        4      1815165824        20000000    492.9821    504.4885
 X_POSIX       9   read        5      1835165824        20000000    504.4886    516.9171
 X_POSIX       9   read        6      1855165824        20000000    516.9172    528.6808
 X_POSIX       9   read        7      1875165824        40000000    528.6808    552.7544
 X_POSIX       9   read        8      1915165824        10000000    552.7545    558.6174

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 10, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      10  write        0      1925165824        20000000     28.1105     72.9372
 X_POSIX      10  write        1      1945165824        20000000    115.0083    169.9663
 X_POSIX      10  write        2      1965165824        20000000    216.6837    218.4167
 X_POSIX      10  write        3      1985165824        20000000    219.9093    221.4089
 X_POSIX      10  write        4      2005165824        20000000    273.9176    275.3262
 X_POSIX      10  write        5      2025165824        20000000    333.3997    337.8420
 X_POSIX      10  write        6      2045165824        20000000    339.2287    340.6545
 X_POSIX      10  write        7      2065165824        40000000    394.3287    397.2282
 X_POSIX      10  write        8      2105165824        10000000    427.1671    427.9059
 X_POSIX      10   read        0      1925165824        20000000    447.8798    458.3178
 X_POSIX      10   read        1      1945165824        20000000    458.3185    470.0035
 X_POSIX      10   read        2      1965165824        20000000    470.0035    481.2739
 X_POSIX      10   read        3      1985165824        20000000    481.2740    492.6242
 X_POSIX      10   read        4      2005165824        20000000    492.6243    504.6869
 X_POSIX      10   read        5      2025165824        20000000    504.6869    516.5630
 X_POSIX      10   read        6      2045165824        20000000    516.5631    528.3115
 X_POSIX      10   read        7      2065165824        40000000    528.3115    552.4022
 X_POSIX      10   read        8      2105165824        10000000    552.4022    558.2786

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 11, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        0      2115165824        20000000     16.2899     17.7791
 X_POSIX      11  write        1      2135165824        20000000     58.3893     61.2821
 X_POSIX      11  write        2      2155165824        20000000    104.7454    106.1105
 X_POSIX      11  write        3      2175165824        20000000    159.8383    161.2391
 X_POSIX      11  write        4      2195165824        20000000    210.6985    212.2179
 X_POSIX      11  write        5      2215165824        20000000    265.1271    266.6399
 X_POSIX      11  write        6      2235165824        20000000    322.2158    323.6076
 X_POSIX      11  write        7      2255165824        40000000    324.3078    327.0904
 X_POSIX      11  write        8      2295165824        10000000    382.7391    422.2607
 X_POSIX      11   read        0      2115165824        20000000    447.8805    458.6680
 X_POSIX      11   read        1      2135165824        20000000    458.6687    469.8028
 X_POSIX      11   read        2      2155165824        20000000    469.8029    481.6300
 X_POSIX      11   read        3      2175165824        20000000    481.6301    492.9953
 X_POSIX      11   read        4      2195165824        20000000    492.9954    504.5010
 X_POSIX      11   read        5      2215165824        20000000    504.5011    516.9329
 X_POSIX      11   read        6      2235165824        20000000    516.9330    528.6912
 X_POSIX      11   read        7      2255165824        40000000    528.6912    552.7735
 X_POSIX      11   read        8      2295165824        10000000    552.7736    558.6239

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 12, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      12  write        0      2305165824        20000000      4.5372      5.9657
 X_POSIX      12  write        1      2325165824        20000000      5.9657      7.4662
 X_POSIX      12  write        2      2345165824        20000000     42.7439     45.4365
 X_POSIX      12  write        3      2365165824        20000000     46.8074     48.2035
 X_POSIX      12  write        4      2385165824        20000000     93.1829     94.6178
 X_POSIX      12  write        5      2405165824        20000000    142.4931    145.4039
 X_POSIX      12  write        6      2425165824        20000000    194.5472    197.3648
 X_POSIX      12  write        7      2445165824        40000000    197.3648    200.2273
 X_POSIX      12  write        8      2485165824        10000000    248.3386    250.5745
 X_POSIX      12   read        0      2305165824        20000000    447.8798    458.3102
 X_POSIX      12   read        1      2325165824        20000000    458.3109    469.9947
 X_POSIX      12   read        2      2345165824        20000000    469.9948    481.2667
 X_POSIX      12   read        3      2365165824        20000000    481.2668    492.6277
 X_POSIX      12   read        4      2385165824        20000000    492.6278    504.7071
 X_POSIX      12   read        5      2405165824        20000000    504.7072    516.5774
 X_POSIX      12   read        6      2425165824        20000000    516.5774    528.3262
 X_POSIX      12   read        7      2445165824        40000000    528.3263    552.4201
 X_POSIX      12   read        8      2485165824        10000000    552.4202    558.2941

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 13, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      13  write        0      2495165824        20000000     35.5137     37.0688
 X_POSIX      13  write        1      2515165824        20000000     83.1214    129.4259
 X_POSIX      13  write        2      2535165824        20000000    183.0400    184.5200
 X_POSIX      13  write        3      2555165824        20000000    185.9464    187.3151
 X_POSIX      13  write        4      2575165824        20000000    188.6985    190.1393
 X_POSIX      13  write        5      2595165824        20000000    240.8681    287.3259
 X_POSIX      13  write        6      2615165824        20000000    354.2893    355.6724
 X_POSIX      13  write        7      2635165824        40000000    407.4629    410.3929
 X_POSIX      13  write        8      2675165824        10000000    410.3930    414.0376
 X_POSIX      13   read        0      2495165824        20000000    447.8807    458.6211
 X_POSIX      13   read        1      2515165824        20000000    458.6219    469.7684
 X_POSIX      13   read        2      2535165824        20000000    469.7685    481.5805
 X_POSIX      13   read        3      2555165824        20000000    481.5806    492.9324
 X_POSIX      13   read        4      2575165824        20000000    492.9325    504.4509
 X_POSIX      13   read        5      2595165824        20000000    504.4510    516.8772
 X_POSIX      13   read        6      2615165824        20000000    516.8773    528.6328
 X_POSIX      13   read        7      2635165824        40000000    528.6329    552.7222
 X_POSIX      13   read        8      2675165824        10000000    552.7223    558.5777

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 14, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      14  write        0      2685165824        20000000     22.4553     25.2259
 X_POSIX      14  write        1      2705165824        20000000     65.8243     68.6764
 X_POSIX      14  write        2      2725165824        20000000     70.0892     71.5086
 X_POSIX      14  write        3      2745165824        20000000     72.9372     74.3730
 X_POSIX      14  write        4      2765165824        20000000    116.4307    119.2726
 X_POSIX      14  write        5      2785165824        20000000    119.2727    120.7210
 X_POSIX      14  write        6      2805165824        20000000    174.2830    175.6906
 X_POSIX      14  write        7      2825165824        40000000    222.9259    225.9333
 X_POSIX      14  write        8      2865165824        10000000    273.9175    276.0321
 X_POSIX      14   read        0      2685165824        20000000    447.8802    458.4059
 X_POSIX      14   read        1      2705165824        20000000    458.4066    469.5414
 X_POSIX      14   read        2      2725165824        20000000    469.5415    481.3732
 X_POSIX      14   read        3      2745165824        20000000    481.3733    492.7348
 X_POSIX      14   read        4      2765165824        20000000    492.7348    504.2378
 X_POSIX      14   read        5      2785165824        20000000    504.2378    516.6819
 X_POSIX      14   read        6      2805165824        20000000    516.6820    528.4384
 X_POSIX      14   read        7      2825165824        40000000    528.4385    552.5363
 X_POSIX      14   read        8      2865165824        10000000    552.5364    558.4046

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 15, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      15  write        0      2875165824        20000000     11.9450     13.4093
 X_POSIX      15  write        1      2895165824        20000000     51.2649     52.6539
 X_POSIX      15  write        2      2915165824        20000000     96.0038     97.4834
 X_POSIX      15  write        3      2935165824        20000000     98.8701    100.2785
