# darshan log version: 3.21
# compression method: ZLIB
# exe: /projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io 10000000 /projects/ovis/tmp/darshan
# uid: 99066
# jobid: 256587
# start_time: 1658553665
# start_time_asci: Fri Jul 22 23:21:05 2022
# end_time: 1658554942
# end_time_asci: Fri Jul 22 23:42:22 2022
# nprocs: 512
# run time: 1278
# metadata: lib_ver = 3.3.1
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 469 bytes (compressed)
# record table: 147 bytes (compressed)
# POSIX module: 229 bytes (compressed), ver=4
# STDIO module: 81 bytes (compressed), ver=2
# DXT_POSIX module: 168429 bytes (compressed), ver=1
# HEATMAP module: 121023 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/var/opt/cray/imps-image-binding/PE/squash_mounts/squashfs_oxqjfs_mount_point	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/global	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/p0	squashfs
# mount entry:	/var/opt/cray/imps-distribution/source	autofs
# mount entry:	/sys/kernel/debug/tracing	tracefs
# mount entry:	/var/opt/cray/alps/spool	devtmpfs
# mount entry:	/sys/fs/cgroup/unified	cgroup2
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/var/opt/cray/imps	dvs
# mount entry:	/.rootfs_lower_ro	squashfs
# mount entry:	/etc/opt/cray/pe	squashfs
# mount entry:	/usr/sbin/ibstat	overlay
# mount entry:	/usr/local/lmod	squashfs
# mount entry:	/usr/share/lmod	squashfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/opt/admin-pe	squashfs
# mount entry:	/opt/jemalloc	squashfs
# mount entry:	/etc/dat.conf	overlay
# mount entry:	/opt/cray/pe	squashfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/opt/python	squashfs
# mount entry:	/opt/nvidia	squashfs
# mount entry:	/projects	dvs
# mount entry:	/lscratch	lustre
# mount entry:	/opt/gcc	squashfs
# mount entry:	/opt/R	squashfs
# mount entry:	/home	dvs
# mount entry:	/dev	devtmpfs
# mount entry:	/	overlay

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 0, hostname: nid00020
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write        0        25165824        40000000      3.3246      6.4601
 X_POSIX       0  write        1        65165824        40000000     87.9472    209.5732
 X_POSIX       0  write        2       105165824        40000000    328.0327    331.3368
 X_POSIX       0  write        3       145165824        40000000    434.4092    440.6626
 X_POSIX       0  write        4       185165824        40000000    563.4827    569.2409
 X_POSIX       0  write        5       225165824        40000000    572.5826    576.6480
 X_POSIX       0  write        6       265165824        40000000    696.3121    699.3423
 X_POSIX       0  write        7       305165824        80000000    702.3776    809.6433
 X_POSIX       0  write        8       385165824        20000000    812.7479    814.3843
 X_POSIX       0  write        9               0        25165824    932.3727    934.2946
 X_POSIX       0   read        0               0        25165824   1055.3687   1062.6569
 X_POSIX       0   read        1        25165824        40000000   1062.6969   1082.9952
 X_POSIX       0   read        2        65165824        40000000   1082.9953   1104.7349
 X_POSIX       0   read        3       105165824        40000000   1104.7350   1126.6030
 X_POSIX       0   read        4       145165824        40000000   1126.6031   1149.0019
 X_POSIX       0   read        5       185165824        40000000   1149.0020   1171.7547
 X_POSIX       0   read        6       225165824        40000000   1171.7548   1194.4552
 X_POSIX       0   read        7       265165824        40000000   1194.4553   1217.0901
 X_POSIX       0   read        8       305165824        80000000   1217.0902   1263.2683
 X_POSIX       0   read        9       385165824        20000000   1263.2683   1274.6069

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 1, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0       405165824        40000000     80.8938     84.5938
 X_POSIX       1  write        1       445165824        40000000    197.7807    200.6260
 X_POSIX       1  write        2       485165824        40000000    310.5735    313.6215
 X_POSIX       1  write        3       525165824        40000000    313.6215    316.7464
 X_POSIX       1  write        4       565165824        40000000    424.1726    427.5402
 X_POSIX       1  write        5       605165824        40000000    430.9420    434.4092
 X_POSIX       1  write        6       645165824        40000000    434.4092    437.3310
 X_POSIX       1  write        7       685165824        80000000    560.1205    687.5064
 X_POSIX       1  write        8       765165824        20000000    690.7949    696.3121
 X_POSIX       1   read        0       405165824        40000000   1062.6975   1084.7154
 X_POSIX       1   read        1       445165824        40000000   1084.7161   1105.9925
 X_POSIX       1   read        2       485165824        40000000   1105.9926   1127.9596
 X_POSIX       1   read        3       525165824        40000000   1127.9597   1150.8368
 X_POSIX       1   read        4       565165824        40000000   1150.8369   1173.0452
 X_POSIX       1   read        5       605165824        40000000   1173.0453   1195.8343
 X_POSIX       1   read        6       645165824        40000000   1195.8344   1218.9533
 X_POSIX       1   read        7       685165824        80000000   1218.9534   1264.6554
 X_POSIX       1   read        8       765165824        20000000   1264.6554   1275.9017

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 2, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0       785165824        40000000     23.7888     27.0586
 X_POSIX       2  write        1       825165824        40000000    116.6899    124.4372
 X_POSIX       2  write        2       865165824        40000000    128.9240    132.8798
 X_POSIX       2  write        3       905165824        40000000    243.5323    246.7068
 X_POSIX       2  write        4       945165824        40000000    250.5308    256.8878
 X_POSIX       2  write        5       985165824        40000000    260.1771    263.5843
 X_POSIX       2  write        6      1025165824        40000000    267.4775    270.4576
 X_POSIX       2  write        7      1065165824        80000000    273.6771    280.2258
 X_POSIX       2  write        8      1145165824        20000000    388.5832    498.0000
 X_POSIX       2   read        0       785165824        40000000   1062.6974   1083.9825
 X_POSIX       2   read        1       825165824        40000000   1083.9832   1105.8050
 X_POSIX       2   read        2       865165824        40000000   1105.8051   1127.6852
 X_POSIX       2   read        3       905165824        40000000   1127.6853   1150.5553
 X_POSIX       2   read        4       945165824        40000000   1150.5554   1172.8219
 X_POSIX       2   read        5       985165824        40000000   1172.8220   1195.5390
 X_POSIX       2   read        6      1025165824        40000000   1195.5391   1218.6626
 X_POSIX       2   read        7      1065165824        80000000   1218.6626   1264.3623
 X_POSIX       2   read        8      1145165824        20000000   1264.3623   1275.6762

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 3, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0      1165165824        40000000     80.8939    187.7507
 X_POSIX       3  write        1      1205165824        40000000    300.8895    414.2523
 X_POSIX       3  write        2      1245165824        40000000    530.8188    533.8821
 X_POSIX       3  write        3      1285165824        40000000    671.0759    674.2772
 X_POSIX       3  write        4      1325165824        40000000    781.8712    894.9997
 X_POSIX       3  write        5      1365165824        40000000    993.4673    996.7898
 X_POSIX       3  write        6      1405165824        40000000    998.4670   1002.2243
 X_POSIX       3  write        7      1445165824        80000000   1038.5104   1045.2296
 X_POSIX       3  write        8      1525165824        20000000   1052.7181   1055.0163
 X_POSIX       3   read        0      1165165824        40000000   1062.6977   1084.1441
 X_POSIX       3   read        1      1205165824        40000000   1084.1448   1105.9329
 X_POSIX       3   read        2      1245165824        40000000   1105.9330   1127.8920
 X_POSIX       3   read        3      1285165824        40000000   1127.8920   1150.2108
 X_POSIX       3   read        4      1325165824        40000000   1150.2109   1172.9586
 X_POSIX       3   read        5      1365165824        40000000   1172.9587   1195.7396
 X_POSIX       3   read        6      1405165824        40000000   1195.7396   1218.3045
 X_POSIX       3   read        7      1445165824        80000000   1218.3046   1264.5248
 X_POSIX       3   read        8      1525165824        20000000   1264.5248   1275.7766

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 4, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0      1545165824        40000000     56.1222     59.2112
 X_POSIX       4  write        1      1585165824        40000000    164.6995    169.2886
 X_POSIX       4  write        2      1625165824        40000000    172.2322    175.0879
 X_POSIX       4  write        3      1665165824        40000000    178.1447    181.2968
 X_POSIX       4  write        4      1705165824        40000000    184.8279    190.6558
 X_POSIX       4  write        5      1745165824        40000000    190.6559    193.5961
 X_POSIX       4  write        6      1785165824        40000000    304.1415    310.5734
 X_POSIX       4  write        7      1825165824        80000000    421.0952    541.6185
 X_POSIX       4  write        8      1905165824        20000000    545.3297    546.9466
 X_POSIX       4   read        0      1545165824        40000000   1062.6971   1084.1338
 X_POSIX       4   read        1      1585165824        40000000   1084.1344   1105.9344
 X_POSIX       4   read        2      1625165824        40000000   1105.9345   1127.8941
 X_POSIX       4   read        3      1665165824        40000000   1127.8942   1150.2268
 X_POSIX       4   read        4      1705165824        40000000   1150.2268   1172.9845
 X_POSIX       4   read        5      1745165824        40000000   1172.9846   1195.7607
 X_POSIX       4   read        6      1785165824        40000000   1195.7608   1218.3405
 X_POSIX       4   read        7      1825165824        80000000   1218.3405   1264.5903
 X_POSIX       4   read        8      1905165824        20000000   1264.5904   1275.8452

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 5, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0      1925165824        40000000     77.1965     80.8938
 X_POSIX       5  write        1      1965165824        40000000    190.6559    197.7806
 X_POSIX       5  write        2      2005165824        40000000    200.6260    206.4700
 X_POSIX       5  write        3      2045165824        40000000    321.1695    324.4032
 X_POSIX       5  write        4      2085165824        40000000    427.5403    430.9419
 X_POSIX       5  write        5      2125165824        40000000    553.7338    681.5405
 X_POSIX       5  write        6      2165165824        40000000    687.5064    690.7949
 X_POSIX       5  write        7      2205165824        80000000    790.6547    913.5692
 X_POSIX       5  write        8      2285165824        20000000    998.4670   1003.9650
 X_POSIX       5   read        0      1925165824        40000000   1062.6977   1084.6313
 X_POSIX       5   read        1      1965165824        40000000   1084.6320   1105.9487
 X_POSIX       5   read        2      2005165824        40000000   1105.9488   1127.9117
 X_POSIX       5   read        3      2045165824        40000000   1127.9117   1150.7862
 X_POSIX       5   read        4      2085165824        40000000   1150.7863   1172.9934
 X_POSIX       5   read        5      2125165824        40000000   1172.9934   1195.7829
 X_POSIX       5   read        6      2165165824        40000000   1195.7829   1218.9071
 X_POSIX       5   read        7      2205165824        80000000   1218.9071   1264.6113
 X_POSIX       5   read        8      2285165824        20000000   1264.6114   1276.2197

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 6, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0      2305165824        40000000     87.9472    203.5511
 X_POSIX       6  write        1      2345165824        40000000    313.6215    321.1694
 X_POSIX       6  write        2      2385165824        40000000    321.1695    328.0327
 X_POSIX       6  write        3      2425165824        40000000    430.9420    553.7337
 X_POSIX       6  write        4      2465165824        40000000    560.1204    563.4826
 X_POSIX       6  write        5      2505165824        40000000    687.5064    790.6546
 X_POSIX       6  write        6      2545165824        40000000    797.4295    800.6322
 X_POSIX       6  write        7      2585165824        80000000    918.4747    925.0258
 X_POSIX       6  write        8      2665165824        20000000   1003.9650   1005.8251
 X_POSIX       6   read        0      2305165824        40000000   1062.6977   1084.5573
 X_POSIX       6   read        1      2345165824        40000000   1084.5580   1105.8388
 X_POSIX       6   read        2      2385165824        40000000   1105.8388   1127.7673
 X_POSIX       6   read        3      2425165824        40000000   1127.7674   1150.6379
 X_POSIX       6   read        4      2465165824        40000000   1150.6380   1172.8540
 X_POSIX       6   read        5      2505165824        40000000   1172.8541   1195.6424
 X_POSIX       6   read        6      2545165824        40000000   1195.6425   1218.7594
 X_POSIX       6   read        7      2585165824        80000000   1218.7595   1264.4582
 X_POSIX       6   read        8      2665165824        20000000   1264.4583   1275.7075

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 7, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0      2685165824        40000000     49.9985     53.0597
 X_POSIX       7  write        1      2725165824        40000000    149.3884    152.6618
 X_POSIX       7  write        2      2765165824        40000000    267.4776    381.7632
 X_POSIX       7  write        3      2805165824        40000000    487.9020    496.0402
 X_POSIX       7  write        4      2845165824        40000000    634.5104    638.2126
 X_POSIX       7  write        5      2885165824        40000000    767.0112    770.0552
 X_POSIX       7  write        6      2925165824        40000000    884.4472    887.6890
 X_POSIX       7  write        7      2965165824        80000000    890.9281    904.1919
 X_POSIX       7  write        8      3045165824        20000000    907.2239    915.3698
 X_POSIX       7   read        0      2685165824        40000000   1062.6976   1084.0812
 X_POSIX       7   read        1      2725165824        40000000   1084.0819   1105.8853
 X_POSIX       7   read        2      2765165824        40000000   1105.8853   1127.8150
 X_POSIX       7   read        3      2805165824        40000000   1127.8151   1150.6785
 X_POSIX       7   read        4      2845165824        40000000   1150.6785   1172.8907
 X_POSIX       7   read        5      2885165824        40000000   1172.8908   1195.6619
 X_POSIX       7   read        6      2925165824        40000000   1195.6620   1218.7895
 X_POSIX       7   read        7      2965165824        80000000   1218.7895   1264.4798
 X_POSIX       7   read        8      3045165824        20000000   1264.4799   1275.7418

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 8, hostname: nid00020
