# darshan log version: 3.21
# compression method: ZLIB
# exe: /projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io 10000000 /projects/ovis/tmp/darshan
# uid: 99066
# jobid: 256585
# start_time: 1658550968
# start_time_asci: Fri Jul 22 22:36:08 2022
# end_time: 1658552292
# end_time_asci: Fri Jul 22 22:58:12 2022
# nprocs: 512
# run time: 1325
# metadata: lib_ver = 3.3.1
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 469 bytes (compressed)
# record table: 147 bytes (compressed)
# POSIX module: 228 bytes (compressed), ver=4
# STDIO module: 81 bytes (compressed), ver=2
# DXT_POSIX module: 168453 bytes (compressed), ver=1
# HEATMAP module: 99244 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/var/opt/cray/imps-image-binding/PE/squash_mounts/squashfs_oxqjfs_mount_point	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/global	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/p0	squashfs
# mount entry:	/var/opt/cray/imps-distribution/source	autofs
# mount entry:	/sys/kernel/debug/tracing	tracefs
# mount entry:	/var/opt/cray/alps/spool	devtmpfs
# mount entry:	/sys/fs/cgroup/unified	cgroup2
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/var/opt/cray/imps	dvs
# mount entry:	/.rootfs_lower_ro	squashfs
# mount entry:	/etc/opt/cray/pe	squashfs
# mount entry:	/usr/sbin/ibstat	overlay
# mount entry:	/usr/local/lmod	squashfs
# mount entry:	/usr/share/lmod	squashfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/opt/admin-pe	squashfs
# mount entry:	/opt/jemalloc	squashfs
# mount entry:	/etc/dat.conf	overlay
# mount entry:	/opt/cray/pe	squashfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/opt/python	squashfs
# mount entry:	/opt/nvidia	squashfs
# mount entry:	/projects	dvs
# mount entry:	/lscratch	lustre
# mount entry:	/opt/gcc	squashfs
# mount entry:	/opt/R	squashfs
# mount entry:	/home	dvs
# mount entry:	/dev	devtmpfs
# mount entry:	/	overlay

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 0, hostname: nid00020
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2   read        0       785165824        40000000   1104.0042   1126.8356
 X_POSIX       2   read        1       825165824        40000000   1126.8363   1150.0803
 X_POSIX       2   read        2       865165824        40000000   1150.0804   1173.3733
 X_POSIX       2   read        3       905165824        40000000   1173.3734   1196.7203
 X_POSIX       2   read        4       945165824        40000000   1196.7204   1219.4398
 X_POSIX       2   read        5       985165824        40000000   1219.4399   1242.6426
 X_POSIX       2   read        6      1025165824        40000000   1242.6426   1266.0262
 X_POSIX       2   read        7      1065165824        80000000   1266.0263   1312.1850
 X_POSIX       2   read        8      1145165824        20000000   1312.1851   1323.6833

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 3, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0      1165165824        40000000     72.9714     77.2552
 X_POSIX       3  write        1      1205165824        40000000    179.7177    182.8534
 X_POSIX       3  write        2      1245165824        40000000    295.4574    299.1754
 X_POSIX       3  write        3      1285165824        40000000    302.7338    306.7821
 X_POSIX       3  write        4      1325165824        40000000    310.0799    314.0807
 X_POSIX       3  write        5      1365165824        40000000    415.0839    418.9182
 X_POSIX       3  write        6      1405165824        40000000    538.9851    543.1243
 X_POSIX       3  write        7      1445165824        80000000    674.8476    689.5635
 X_POSIX       3  write        8      1525165824        20000000    693.1974    698.3834
 X_POSIX       3   read        0      1165165824        40000000   1104.0036   1126.8521
 X_POSIX       3   read        1      1205165824        40000000   1126.8528   1150.0925
 X_POSIX       3   read        2      1245165824        40000000   1150.0926   1173.3768
 X_POSIX       3   read        3      1285165824        40000000   1173.3769   1196.1696
 X_POSIX       3   read        4      1325165824        40000000   1196.1697   1219.4508
 X_POSIX       3   read        5      1365165824        40000000   1219.4509   1242.6393
 X_POSIX       3   read        6      1405165824        40000000   1242.6394   1265.4606
 X_POSIX       3   read        7      1445165824        80000000   1265.4607   1312.1810
 X_POSIX       3   read        8      1525165824        20000000   1312.1811   1323.6857

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 4, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0      1545165824        40000000      6.4519      9.5807
 X_POSIX       4  write        1      1585165824        40000000     91.8073     95.1833
 X_POSIX       4  write        2      1625165824        40000000    195.8667    205.0354
 X_POSIX       4  write        3      1665165824        40000000    314.0809    321.6242
 X_POSIX       4  write        4      1705165824        40000000    432.2340    436.3632
 X_POSIX       4  write        5      1745165824        40000000    550.6557    693.1974
 X_POSIX       4  write        6      1785165824        40000000    801.9722    805.0867
 X_POSIX       4  write        7      1825165824        80000000    950.3724    958.4864
 X_POSIX       4  write        8      1905165824        20000000   1039.3552   1064.8592
 X_POSIX       4   read        0      1545165824        40000000   1104.0040   1127.0729
 X_POSIX       4   read        1      1585165824        40000000   1127.0736   1150.3151
 X_POSIX       4   read        2      1625165824        40000000   1150.3152   1173.6130
 X_POSIX       4   read        3      1665165824        40000000   1173.6130   1196.4176
 X_POSIX       4   read        4      1705165824        40000000   1196.4177   1219.6991
 X_POSIX       4   read        5      1745165824        40000000   1219.6992   1242.8901
 X_POSIX       4   read        6      1785165824        40000000   1242.8902   1265.7094
 X_POSIX       4   read        7      1825165824        80000000   1265.7095   1312.4262
 X_POSIX       4   read        8      1905165824        20000000   1312.4263   1323.9172

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 5, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       5  write        0      1925165824        40000000     82.6028     85.5968
 X_POSIX       5  write        1      1965165824        40000000    182.8534    189.6712
 X_POSIX       5  write        2      2005165824        40000000    299.1755    302.7338
 X_POSIX       5  write        3      2045165824        40000000    306.7821    310.0799
 X_POSIX       5  write        4      2085165824        40000000    314.0808    317.4149
 X_POSIX       5  write        5      2125165824        40000000    422.1708    425.6402
 X_POSIX       5  write        6      2165165824        40000000    543.1243    547.0663
 X_POSIX       5  write        7      2205165824        80000000    550.6557    557.1518
 X_POSIX       5  write        8      2285165824        20000000    557.1519    562.8158
 X_POSIX       5   read        0      1925165824        40000000   1104.0043   1127.3094
 X_POSIX       5   read        1      1965165824        40000000   1127.3101   1150.0174
 X_POSIX       5   read        2      2005165824        40000000   1150.0175   1173.3112
 X_POSIX       5   read        3      2045165824        40000000   1173.3113   1196.6544
 X_POSIX       5   read        4      2085165824        40000000   1196.6545   1219.3731
 X_POSIX       5   read        5      2125165824        40000000   1219.3732   1242.5865
 X_POSIX       5   read        6      2165165824        40000000   1242.5866   1265.9402
 X_POSIX       5   read        7      2205165824        80000000   1265.9403   1312.1083
 X_POSIX       5   read        8      2285165824        20000000   1312.1084   1324.0825

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 6, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       6  write        0      2305165824        40000000     85.5969     88.6127
 X_POSIX       6  write        1      2345165824        40000000    189.6713    192.7810
 X_POSIX       6  write        2      2385165824        40000000    302.7339    404.6799
 X_POSIX       6  write        3      2425165824        40000000    524.2258    642.2327
 X_POSIX       6  write        4      2465165824        40000000    776.9338    909.1354
 X_POSIX       6  write        5      2505165824        40000000   1008.5041   1059.8758
 X_POSIX       6  write        6      2545165824        40000000   1082.1146   1085.4548
 X_POSIX       6  write        7      2585165824        80000000   1087.2860   1094.0052
 X_POSIX       6  write        8      2665165824        20000000   1094.0053   1095.6628
 X_POSIX       6   read        0      2305165824        40000000   1104.0034   1127.3418
 X_POSIX       6   read        1      2345165824        40000000   1127.3424   1150.0406
 X_POSIX       6   read        2      2385165824        40000000   1150.0406   1173.3148
 X_POSIX       6   read        3      2425165824        40000000   1173.3149   1196.6737
 X_POSIX       6   read        4      2465165824        40000000   1196.6738   1219.3956
 X_POSIX       6   read        5      2505165824        40000000   1219.3957   1242.6038
 X_POSIX       6   read        6      2545165824        40000000   1242.6039   1265.9708
 X_POSIX       6   read        7      2585165824        80000000   1265.9709   1312.1277
 X_POSIX       6   read        8      2665165824        20000000   1312.1278   1323.6262

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 7, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       7  write        0      2685165824        40000000     63.0882     66.4512
 X_POSIX       7  write        1      2725165824        40000000    168.2004    172.5019
 X_POSIX       7  write        2      2765165824        40000000    285.7293    288.8552
 X_POSIX       7  write        3      2805165824        40000000    385.4890    388.7842
 X_POSIX       7  write        4      2845165824        40000000    517.5455    520.5837
 X_POSIX       7  write        5      2885165824        40000000    524.2257    527.8502
 X_POSIX       7  write        6      2925165824        40000000    531.3405    535.5839
 X_POSIX       7  write        7      2965165824        80000000    655.6570    663.8252
 X_POSIX       7  write        8      3045165824        20000000    790.6557    792.8565
 X_POSIX       7   read        0      2685165824        40000000   1104.0033   1126.9173
 X_POSIX       7   read        1      2725165824        40000000   1126.9179   1150.1984
 X_POSIX       7   read        2      2765165824        40000000   1150.1984   1173.4822
 X_POSIX       7   read        3      2805165824        40000000   1173.4822   1196.8425
 X_POSIX       7   read        4      2845165824        40000000   1196.8426   1219.5643
 X_POSIX       7   read        5      2885165824        40000000   1219.5644   1242.7538
 X_POSIX       7   read        6      2925165824        40000000   1242.7539   1266.1393
 X_POSIX       7   read        7      2965165824        80000000   1266.1394   1312.3088
 X_POSIX       7   read        8      3045165824        20000000   1312.3089   1323.8152

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 8, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       8  write        0      3065165824        40000000     36.9242    122.7494
 X_POSIX       8  write        1      3105165824        40000000    229.0313    232.3397
 X_POSIX       8  write        2      3145165824        40000000    341.5191    344.8713
 X_POSIX       8  write        3      3185165824        40000000    457.9856    578.1231
 X_POSIX       8  write        4      3225165824        40000000    711.0485    714.0473
 X_POSIX       8  write        5      3265165824        40000000    831.9540    835.2571
 X_POSIX       8  write        6      3305165824        40000000    839.1057    842.8069
 X_POSIX       8  write        7      3345165824        80000000    847.8978    859.9258
 X_POSIX       8  write        8      3425165824        20000000    866.8368    871.9557
 X_POSIX       8   read        0      3065165824        40000000   1104.0037   1126.8916
 X_POSIX       8   read        1      3105165824        40000000   1126.8923   1150.1564
 X_POSIX       8   read        2      3145165824        40000000   1150.1565   1173.4402
 X_POSIX       8   read        3      3185165824        40000000   1173.4403   1196.2320
 X_POSIX       8   read        4      3225165824        40000000   1196.2321   1219.5085
 X_POSIX       8   read        5      3265165824        40000000   1219.5086   1242.7088
 X_POSIX       8   read        6      3305165824        40000000   1242.7088   1265.5323
 X_POSIX       8   read        7      3345165824        80000000   1265.5325   1312.2560
 X_POSIX       8   read        8      3425165824        20000000   1312.2561   1323.7658

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 9, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       9  write        0      3445165824        40000000     56.6368     59.8854
 X_POSIX       9  write        1      3485165824        40000000    157.4713    160.5327
 X_POSIX       9  write        2      3525165824        40000000    275.8331    279.0679
 X_POSIX       9  write        3      3565165824        40000000    375.4695    495.6126
 X_POSIX       9  write        4      3605165824        40000000    614.8280    618.8157
 X_POSIX       9  write        5      3645165824        40000000    758.6549    762.1788
 X_POSIX       9  write        6      3685165824        40000000    884.0663    895.7904
 X_POSIX       9  write        7      3725165824        80000000    899.1986    905.5730
 X_POSIX       9  write        8      3805165824        20000000   1006.9228   1008.5040
 X_POSIX       9   read        0      3445165824        40000000   1104.0033   1126.7722
 X_POSIX       9   read        1      3485165824        40000000   1126.7729   1150.0294
 X_POSIX       9   read        2      3525165824        40000000   1150.0295   1173.3141
 X_POSIX       9   read        3      3565165824        40000000   1173.3142   1196.1170
 X_POSIX       9   read        4      3605165824        40000000   1196.1171   1219.3802
 X_POSIX       9   read        5      3645165824        40000000   1219.3802   1242.5887
 X_POSIX       9   read        6      3685165824        40000000   1242.5888   1265.4078
 X_POSIX       9   read        7      3725165824        80000000   1265.4079   1312.1388
 X_POSIX       9   read        8      3805165824        20000000   1312.1388   1323.6425

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 10, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      10  write        0      3825165824        40000000     33.0950     36.9241
 X_POSIX      10  write        1      3865165824        40000000    122.7494    125.9333
 X_POSIX      10  write        2      3905165824        40000000    232.3397    235.6935
