# darshan log version: 3.21
# compression method: ZLIB
# exe: /projects/ovis/UCF/voltrino_run/HACC-IO/hacc_io 10000000 /projects/ovis/tmp/darshan
# uid: 99066
# jobid: 256583
# start_time: 1658548332
# start_time_asci: Fri Jul 22 21:52:12 2022
# end_time: 1658549583
# end_time_asci: Fri Jul 22 22:13:03 2022
# nprocs: 512
# run time: 1252
# metadata: lib_ver = 3.3.1
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 463 bytes (compressed)
# record table: 147 bytes (compressed)
# POSIX module: 233 bytes (compressed), ver=4
# STDIO module: 79 bytes (compressed), ver=2
# DXT_POSIX module: 168104 bytes (compressed), ver=1
# HEATMAP module: 119258 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/var/opt/cray/imps-image-binding/PE/squash_mounts/squashfs_oxqjfs_mount_point	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/global	squashfs
# mount entry:	/var/opt/cray/imps-distribution/squash/mounts/p0	squashfs
# mount entry:	/var/opt/cray/imps-distribution/source	autofs
# mount entry:	/sys/kernel/debug/tracing	tracefs
# mount entry:	/var/opt/cray/alps/spool	devtmpfs
# mount entry:	/sys/fs/cgroup/unified	cgroup2
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/var/opt/cray/imps	dvs
# mount entry:	/.rootfs_lower_ro	squashfs
# mount entry:	/etc/opt/cray/pe	squashfs
# mount entry:	/usr/sbin/ibstat	overlay
# mount entry:	/usr/local/lmod	squashfs
# mount entry:	/usr/share/lmod	squashfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/opt/admin-pe	squashfs
# mount entry:	/opt/jemalloc	squashfs
# mount entry:	/etc/dat.conf	overlay
# mount entry:	/opt/cray/pe	squashfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/opt/python	squashfs
# mount entry:	/opt/nvidia	squashfs
# mount entry:	/projects	dvs
# mount entry:	/lscratch	lustre
# mount entry:	/opt/gcc	squashfs
# mount entry:	/opt/R	squashfs
# mount entry:	/home	dvs
# mount entry:	/dev	devtmpfs
# mount entry:	/	overlay

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 0, hostname: nid00020
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write        0        25165824        40000000      1.7551      4.6548
 X_POSIX       0  write        1        65165824        40000000     75.5999    184.4106
 X_POSIX       0  write        2       105165824        40000000    287.3360    291.0598
 X_POSIX       0  write        3       145165824        40000000    410.4030    413.5257
 X_POSIX       0  write        4       185165824        40000000    413.5258    419.9340
 X_POSIX       0  write        5       225165824        40000000    423.2105    426.7337
 X_POSIX       0  write        6       265165824        40000000    548.5599    552.0472
 X_POSIX       0  write        7       305165824        80000000    681.0127    804.1578
 X_POSIX       0  write        8       385165824        20000000    900.3645    971.9444
 X_POSIX       0  write        9               0        25165824    973.5996    975.6299
 X_POSIX       0   read        0               0        25165824   1024.0765   1030.9238
 X_POSIX       0   read        1        25165824        40000000   1030.9632   1052.3565
 X_POSIX       0   read        2        65165824        40000000   1052.3566   1075.8427
 X_POSIX       0   read        3       105165824        40000000   1075.8428   1099.1316
 X_POSIX       0   read        4       145165824        40000000   1099.1317   1121.8986
 X_POSIX       0   read        5       185165824        40000000   1121.8987   1145.2718
 X_POSIX       0   read        6       225165824        40000000   1145.2719   1168.4871
 X_POSIX       0   read        7       265165824        40000000   1168.4872   1190.8816
 X_POSIX       0   read        8       305165824        80000000   1190.8817   1237.8120
 X_POSIX       0   read        9       385165824        20000000   1237.8121   1249.2800

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 1, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0       405165824        40000000     65.4614     68.8191
 X_POSIX       1  write        1       445165824        40000000    167.0824    170.8427
 X_POSIX       1  write        2       485165824        40000000    277.4879    280.5968
 X_POSIX       1  write        3       525165824        40000000    399.8755    403.5498
 X_POSIX       1  write        4       565165824        40000000    528.7611    649.0251
 X_POSIX       1  write        5       605165824        40000000    771.5411    775.0977
 X_POSIX       1  write        6       645165824        40000000    886.9719    890.1810
 X_POSIX       1  write        7       685165824        80000000    960.5281    966.7452
 X_POSIX       1  write        8       765165824        20000000   1004.0499   1005.6443
 X_POSIX       1   read        0       405165824        40000000   1030.9638   1054.1446
 X_POSIX       1   read        1       445165824        40000000   1054.1453   1077.1131
 X_POSIX       1   read        2       485165824        40000000   1077.1132   1100.3860
 X_POSIX       1   read        3       525165824        40000000   1100.3861   1123.7040
 X_POSIX       1   read        4       565165824        40000000   1123.7041   1146.4939
 X_POSIX       1   read        5       605165824        40000000   1146.4940   1169.7183
 X_POSIX       1   read        6       645165824        40000000   1169.7184   1192.6151
 X_POSIX       1   read        7       685165824        80000000   1192.6152   1238.9903
 X_POSIX       1   read        8       765165824        20000000   1238.9903   1250.4518

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 2, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       2  write        0       785165824        40000000     33.8319    114.7513
 X_POSIX       2  write        1       825165824        40000000    221.5758    225.0331
 X_POSIX       2  write        2       865165824        40000000    338.8989    342.4895
 X_POSIX       2  write        3       905165824        40000000    460.5789    467.2515
 X_POSIX       2  write        4       945165824        40000000    585.9224    718.5926
 X_POSIX       2  write        5       985165824        40000000    725.5001    728.6411
 X_POSIX       2  write        6      1025165824        40000000    845.3992    848.3684
 X_POSIX       2  write        7      1065165824        80000000    851.5299    858.0970
 X_POSIX       2  write        8      1145165824        20000000    940.7665    994.0629
 X_POSIX       2   read        0       785165824        40000000   1030.9646   1053.8271
 X_POSIX       2   read        1       825165824        40000000   1053.8278   1077.3622
 X_POSIX       2   read        2       865165824        40000000   1077.3623   1100.6020
 X_POSIX       2   read        3       905165824        40000000   1100.6021   1123.9120
 X_POSIX       2   read        4       945165824        40000000   1123.9120   1146.7005
 X_POSIX       2   read        5       985165824        40000000   1146.7006   1169.9181
 X_POSIX       2   read        6      1025165824        40000000   1169.9182   1192.8261
 X_POSIX       2   read        7      1065165824        80000000   1192.8262   1239.2044
 X_POSIX       2   read        8      1145165824        20000000   1239.2045   1250.6791

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 3, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       3  write        0      1165165824        40000000     72.2880    174.0489
 X_POSIX       3  write        1      1205165824        40000000    277.4879    392.8048
 X_POSIX       3  write        2      1245165824        40000000    522.1981    525.3443
 X_POSIX       3  write        3      1285165824        40000000    639.2310    768.1054
 X_POSIX       3  write        4      1325165824        40000000    877.0643    886.9718
 X_POSIX       3  write        5      1365165824        40000000    957.2421    960.5281
 X_POSIX       3  write        6      1405165824        40000000    966.7452    969.9331
 X_POSIX       3  write        7      1445165824        80000000   1005.6443   1019.2805
 X_POSIX       3  write        8      1525165824        20000000   1021.0771   1022.5111
 X_POSIX       3   read        0      1165165824        40000000   1030.9636   1053.5346
 X_POSIX       3   read        1      1205165824        40000000   1053.5353   1077.0611
 X_POSIX       3   read        2      1245165824        40000000   1077.0612   1100.3210
 X_POSIX       3   read        3      1285165824        40000000   1100.3211   1123.0684
 X_POSIX       3   read        4      1325165824        40000000   1123.0684   1146.4032
 X_POSIX       3   read        5      1365165824        40000000   1146.4033   1169.6123
 X_POSIX       3   read        6      1405165824        40000000   1169.6124   1191.9231
 X_POSIX       3   read        7      1445165824        80000000   1191.9232   1238.8366
 X_POSIX       3   read        8      1525165824        20000000   1238.8366   1250.3074

# DXT, file_id: 18219216036519526917, file_name: /projects/ovis/tmp/darshan-Part00000000-of-00000001.data
# DXT, rank: 4, hostname: nid00020
# DXT, write_count: 9, read_count: 9
# DXT, mnt_pt: /projects, fs_type: dvs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       4  write        0      1545165824        40000000     14.7279     17.9914
 X_POSIX       4  write        1      1585165824        40000000     94.6493     97.7189
 X_POSIX       4  write        2      1625165824        40000000    211.1256    214.7452
 X_POSIX       4  write        3      1665165824        40000000    321.7280    324.9490
 X_POSIX       4  write        4      1705165824        40000000    443.2896    446.7946
 X_POSIX       4  write        5      1745165824        40000000    565.5908    568.7983
 X_POSIX       4  write        6      1785165824        40000000    702.1911    705.3916
